# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
106364at7898	Complete	CM081455.1	28009588	28016994	-	769	176	https://v10-1.orthodb.org/?query=106364at7898	N-acetyltransferase 9
106489at7898	Complete	CM081435.1	27200835	27205365	-	1256	438	https://v10-1.orthodb.org/?query=106489at7898	Leucine-rich repeat-containing protein 14
106506at7898	Complete	CM081446.1	48926818	48990478	-	1041	179	https://v10-1.orthodb.org/?query=106506at7898	Small GTPase
106554at7898	Complete	CM081435.1	54942521	54982865	-	956	246	https://v10-1.orthodb.org/?query=106554at7898	regulator of microtubule dynamics protein 1
106566at7898	Complete	CM081435.1	37453044	37454082	+	1326	284	https://v10-1.orthodb.org/?query=106566at7898	Ribosomal biogenesis regulatory protein
106589at7898	Complete	CM081439.1	108244824	108262066	-	1089	168	https://v10-1.orthodb.org/?query=106589at7898	Eukaryotic translation initiation factor 3 subunit K
106597at7898	Complete	CM081454.1	41656646	41658981	+	1068	202	https://v10-1.orthodb.org/?query=106597at7898	vacuolar protein sorting-associated protein 28 homolog
106669at7898	Complete	CM081441.1	75764481	75768622	+	814	224	https://v10-1.orthodb.org/?query=106669at7898	N-acetyltransferase 14
106697at7898	Complete	CM081443.1	73550409	73572424	+	1040	248	https://v10-1.orthodb.org/?query=106697at7898	Enoyl-CoA hydratase/isomerase
106707at7898	Complete	CM081454.1	50821368	50861324	-	3305	634	https://v10-1.orthodb.org/?query=106707at7898	Collagen triple helix repeat
106718at7898	Complete	CM081437.1	41983007	42005458	+	614	218	https://v10-1.orthodb.org/?query=106718at7898	Migration and invasion-inhibitory protein
10671at7898	Complete	CM081442.1	59893743	60079157	-	5450	1126	https://v10-1.orthodb.org/?query=10671at7898	S phase cyclin A-associated protein in the endoplasmic reticulum isoform X1
106763at7898	Complete	CM081448.1	13400815	13409133	+	974	187	https://v10-1.orthodb.org/?query=106763at7898	Ubiquitin carboxyl-terminal hydrolase
106801at7898	Complete	CM081441.1	100862554	100877892	-	877	218	https://v10-1.orthodb.org/?query=106801at7898	Bax inhibitor 1-related
106865at7898	Complete	CM081442.1	94813888	94826908	+	771	193	https://v10-1.orthodb.org/?query=106865at7898	Arpin
106887at7898	Complete	CM081439.1	20772303	20775722	-	969	189	https://v10-1.orthodb.org/?query=106887at7898	TRAM/LAG1/CLN8 homology domain
107030at7898	Complete	CM081455.1	57041559	57117592	-	818	185	https://v10-1.orthodb.org/?query=107030at7898	Phosphatidylethanolamine N-methyltransferase
107099at7898	Complete	CM081453.1	31983044	31987589	+	704	190	https://v10-1.orthodb.org/?query=107099at7898	Metallo-beta-lactamase
10709at7898	Complete	CM081437.1	38752983	38843160	-	4075	917	https://v10-1.orthodb.org/?query=10709at7898	Integrin alpha-2
107103at7898	Complete	CM081454.1	36499758	36509749	-	901	185	https://v10-1.orthodb.org/?query=107103at7898	Ribosomal protein L24
107116at7898	Complete	CM081435.1	92851181	92965076	-	960	218	https://v10-1.orthodb.org/?query=107116at7898	pseudouridine-5'-phosphatase
10712at7898	Complete	CM081452.1	32122410	32143988	-	2241	751	https://v10-1.orthodb.org/?query=10712at7898	Protein kinase domain
10713at7898	Complete	CM081449.1	54815418	54842755	-	5772	1131	https://v10-1.orthodb.org/?query=10713at7898	Ribosomal RNA processing 12 homolog
107236at7898	Complete	CM081439.1	51196317	51198565	-	591	105	https://v10-1.orthodb.org/?query=107236at7898	Trafficking protein particle complex subunit
10731at7898	Complete	CM081435.1	17523026	17534260	-	3499	838	https://v10-1.orthodb.org/?query=10731at7898	R3H domain
107333at7898	Complete	CM081450.1	24973266	24974133	+	860	163	https://v10-1.orthodb.org/?query=107333at7898	Mitochondrial ribosomal protein S34
107345at7898	Complete	CM081444.1	46465654	46473445	+	779	171	https://v10-1.orthodb.org/?query=107345at7898	Family with sequence similarity 173, member B
107354at7898	Complete	CM081454.1	15487538	15512585	+	950	208	https://v10-1.orthodb.org/?query=107354at7898	Alpha/beta hydrolase fold-1
107368at7898	Complete	CM081442.1	68374817	68389715	+	894	182	https://v10-1.orthodb.org/?query=107368at7898	Small GTPase
107421at7898	Complete	CM081443.1	101312009	101343833	+	1037	226	https://v10-1.orthodb.org/?query=107421at7898	Putative hydroxypyruvate isomerase
107441at7898	Complete	CM081455.1	44630448	44638100	+	1167	222	https://v10-1.orthodb.org/?query=107441at7898	Ribosome biogenesis protein, C-terminal
107454at7898	Complete	CM081438.1	51154177	51160751	-	785	224	https://v10-1.orthodb.org/?query=107454at7898	SRR1-like domain
107461at7898	Complete	CM081450.1	21541568	21543446	-	1004	224	https://v10-1.orthodb.org/?query=107461at7898	Copper chaperone SCO1/SenC
107468at7898	Complete	CM081435.1	11068368	11096223	-	833	210	https://v10-1.orthodb.org/?query=107468at7898	Zinc finger, C2HC-type containing 1A
107524at7898	Complete	CM081449.1	26192034	26201335	+	1010	205	https://v10-1.orthodb.org/?query=107524at7898	Survival motor neuron
107541at7898	Complete	CM081445.1	22765051	22789797	-	1145	224	https://v10-1.orthodb.org/?query=107541at7898	Protein FRG1
107562at7898	Complete	CM081439.1	90247233	90252339	+	409	141	https://v10-1.orthodb.org/?query=107562at7898	FAM21/CAPZIP domain
107599at7898	Complete	CM081456.1	41598004	41603300	+	665	128	https://v10-1.orthodb.org/?query=107599at7898	Small GTPase
107600at7898	Complete	CM081437.1	32038783	32049675	-	904	192	https://v10-1.orthodb.org/?query=107600at7898	peroxisomal membrane protein 4
107772at7898	Complete	CM081445.1	47735552	47775310	-	744	189	https://v10-1.orthodb.org/?query=107772at7898	GOLD domain
107800at7898	Complete	CM081452.1	51903005	51903949	+	1161	213	https://v10-1.orthodb.org/?query=107800at7898	Transmembrane protein 267
10780at7898	Complete	CM081450.1	19967606	19991940	+	4524	999	https://v10-1.orthodb.org/?query=10780at7898	Exportin-1/Importin-beta-like
107811at7898	Complete	CM081449.1	53737293	53755648	-	771	159	https://v10-1.orthodb.org/?query=107811at7898	Transmembrane protein 72
107825at7898	Complete	CM081441.1	17976468	17977354	-	842	224	https://v10-1.orthodb.org/?query=107825at7898	sialic acid-binding Ig-like lectin 15
107913at7898	Complete	CM081439.1	77244286	77251879	+	607	202	https://v10-1.orthodb.org/?query=107913at7898	Proteinase inhibitor I47, latexin
107921at7898	Complete	CM081446.1	15656843	15670735	+	716	177	https://v10-1.orthodb.org/?query=107921at7898	DnaJ (Hsp40) homolog, subfamily C, member 4
107928at7898	Complete	CM081451.1	4393275	4395641	+	710	177	https://v10-1.orthodb.org/?query=107928at7898	uncharacterized protein C6orf203 homolog
107943at7898	Complete	CM081439.1	101420021	101433367	-	1185	214	https://v10-1.orthodb.org/?query=107943at7898	ribosome maturation protein SBDS
10795at7898	Complete	CM081443.1	29903206	29949629	+	3940	933	https://v10-1.orthodb.org/?query=10795at7898	Tyrosine-protein kinase
10796at7898	Complete	CM081440.1	2944262	3081535	-	3695	938	https://v10-1.orthodb.org/?query=10796at7898	Regulator of telomere elongation helicase 1
107997at7898	Complete	CM081447.1	57345458	57346427	+	1045	232	https://v10-1.orthodb.org/?query=107997at7898	PMP-22/EMP/MP20/Claudin superfamily
108007at7898	Complete	CM081439.1	74190717	74197376	+	1264	297	https://v10-1.orthodb.org/?query=108007at7898	P2Y purinoceptor 12-like
108024at7898	Complete	CM081450.1	61617038	61629143	+	853	169	https://v10-1.orthodb.org/?query=108024at7898	B9 domain
108025at7898	Complete	CM081442.1	94507120	94515897	-	997	194	https://v10-1.orthodb.org/?query=108025at7898	GINS complex, subunit Psf3
108047at7898	Complete	CM081451.1	40403590	40407762	-	1034	216	https://v10-1.orthodb.org/?query=108047at7898	Transmembrane protein 179
108069at7898	Complete	CM081444.1	87746420	87757481	+	1118	198	https://v10-1.orthodb.org/?query=108069at7898	NADH dehydrogenase 
108077at7898	Complete	CM081436.1	90868460	90881447	-	871	202	https://v10-1.orthodb.org/?query=108077at7898	Ribosomal protein L10e/L16
10816at7898	Complete	CM081451.1	10310916	10363126	-	5265	1015	https://v10-1.orthodb.org/?query=10816at7898	WD40-repeat-containing domain
108189at7898	Complete	CM081450.1	9070248	9075449	+	745	196	https://v10-1.orthodb.org/?query=108189at7898	rRNA methyltransferase 2, mitochondrial
108265at7898	Complete	CM081439.1	105612972	105665705	-	1180	255	https://v10-1.orthodb.org/?query=108265at7898	Potassium channel domain
108387at7898	Complete	CM081446.1	41125163	41126977	-	1061	249	https://v10-1.orthodb.org/?query=108387at7898	C1q domain
108420at7898	Complete	CM081437.1	53683763	53689126	+	925	181	https://v10-1.orthodb.org/?query=108420at7898	Mediator complex, subunit Med20
108441at7898	Complete	CM081446.1	10919379	10929437	+	1076	209	https://v10-1.orthodb.org/?query=108441at7898	Ankyrin repeat
108469at7898	Complete	CM081448.1	16266190	16270415	+	973	205	https://v10-1.orthodb.org/?query=108469at7898	MIT
108571at7898	Complete	CM081452.1	26939759	26951164	-	1065	204	https://v10-1.orthodb.org/?query=108571at7898	Phosphatidic acid phosphatase type 2/haloperoxidase
108608at7898	Complete	CM081451.1	46257715	46273306	+	1154	229	https://v10-1.orthodb.org/?query=108608at7898	SOUL haem-binding protein
108610at7898	Complete	CM081455.1	24021629	24036310	-	1124	218	https://v10-1.orthodb.org/?query=108610at7898	Uroporphyrinogen III synthase
108620at7898	Complete	CM081441.1	95040990	95069605	+	710	217	https://v10-1.orthodb.org/?query=108620at7898	C-type lectin-like
108624at7898	Complete	CM081447.1	70626219	70672412	-	1320	202	https://v10-1.orthodb.org/?query=108624at7898	Zinc finger, CXXC-type
108681at7898	Complete	CM081447.1	10518161	10522079	-	1044	194	https://v10-1.orthodb.org/?query=108681at7898	Autophagy-related protein 101
108701at7898	Complete	CM081440.1	70620445	70622084	-	885	199	https://v10-1.orthodb.org/?query=108701at7898	3-beta-hydroxysteroid-Delta(8), Delta(7)-isomerase-like
108742at7898	Complete	CM081440.1	94706050	94707037	+	1557	256	https://v10-1.orthodb.org/?query=108742at7898	protein FAM43B
108747at7898	Complete	CM081451.1	58174180	58185561	+	1180	253	https://v10-1.orthodb.org/?query=108747at7898	MAP3K12-binding inhibitory protein 1
108805at7898	Complete	CM081456.1	44292686	44295844	-	709	176	https://v10-1.orthodb.org/?query=108805at7898	HD domain
108833at7898	Complete	CM081450.1	17479035	17484953	-	799	175	https://v10-1.orthodb.org/?query=108833at7898	alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial
108862at7898	Complete	CM081447.1	13854375	13865324	-	916	199	https://v10-1.orthodb.org/?query=108862at7898	Cytochrome b5-like heme/steroid binding domain
108975at7898	Complete	CM081441.1	52737741	52750684	+	1120	226	https://v10-1.orthodb.org/?query=108975at7898	Electron transfer flavoprotein, alpha/beta-subunit, N-terminal
109207at7898	Complete	CM081441.1	37577309	37579379	+	432	157	https://v10-1.orthodb.org/?query=109207at7898	Immunoglobulin-like domain
109238at7898	Complete	CM081439.1	98658693	98685110	+	878	188	https://v10-1.orthodb.org/?query=109238at7898	Exoribonuclease, phosphorolytic domain 1
109244at7898	Complete	CM081439.1	16225587	16243838	+	878	216	https://v10-1.orthodb.org/?query=109244at7898	tubulin-folding cofactor B
109280at7898	Complete	CM081457.1	11537076	11543367	-	1059	214	https://v10-1.orthodb.org/?query=109280at7898	coiled-coil domain-containing protein 107
109356at7898	Complete	CM081444.1	5954408	5972080	-	733	179	https://v10-1.orthodb.org/?query=109356at7898	ubiquitin-like-conjugating enzyme ATG10 isoform X1
109378at7898	Complete	CM081441.1	89779947	89802179	+	1025	190	https://v10-1.orthodb.org/?query=109378at7898	Protein LIN37
109536at7898	Complete	CM081455.1	41137591	41142237	+	677	216	https://v10-1.orthodb.org/?query=109536at7898	Transcriptional regulator TACO1-like
109542at7898	Complete	CM081442.1	97821244	97834606	+	893	222	https://v10-1.orthodb.org/?query=109542at7898	U6 snRNA phosphodiesterase
109565at7898	Complete	CM081436.1	68487887	68492701	-	923	172	https://v10-1.orthodb.org/?query=109565at7898	ER membrane protein complex subunit 8
109670at7898	Complete	CM081450.1	34527378	34533931	-	1209	204	https://v10-1.orthodb.org/?query=109670at7898	ATP-dependent Clp protease proteolytic subunit
109696at7898	Complete	CM081440.1	54162173	54186039	+	1498	267	https://v10-1.orthodb.org/?query=109696at7898	protein FAM50A
109739at7898	Complete	CM081454.1	41487673	41488441	+	593	172	https://v10-1.orthodb.org/?query=109739at7898	Si
109741at7898	Complete	CM081449.1	21750905	21755236	-	375	162	https://v10-1.orthodb.org/?query=109741at7898	Fibronectin type III
109749at7898	Complete	CM081452.1	42838024	42850767	+	962	197	https://v10-1.orthodb.org/?query=109749at7898	Adenylate kinase, active site lid domain
109784at7898	Complete	CM081452.1	44498783	44517725	-	881	207	https://v10-1.orthodb.org/?query=109784at7898	Ribosome recycling factor domain
109796at7898	Complete	CM081441.1	42030538	42060030	-	1098	224	https://v10-1.orthodb.org/?query=109796at7898	Winged helix-like DNA-binding domain superfamily
109797at7898	Complete	CM081448.1	14544924	14547504	-	821	216	https://v10-1.orthodb.org/?query=109797at7898	Protein Cms1
109815at7898	Complete	CM081452.1	27056014	27063121	-	1213	273	https://v10-1.orthodb.org/?query=109815at7898	surfeit locus protein 6
109984at7898	Complete	CM081448.1	46615934	46622650	+	983	157	https://v10-1.orthodb.org/?query=109984at7898	SOSS complex subunit B2-like
110001at7898	Complete	CM081452.1	8647611	8653950	-	1134	192	https://v10-1.orthodb.org/?query=110001at7898	Crystallin, beta B1
11000at7898	Complete	CM081448.1	88247743	88284836	-	4643	972	https://v10-1.orthodb.org/?query=11000at7898	Symplekin/Pta1, N-terminal
110018at7898	Complete	CM081439.1	17150727	17165517	+	1104	186	https://v10-1.orthodb.org/?query=110018at7898	Small GTPase
110040at7898	Complete	CM081447.1	64551610	64562297	-	778	244	https://v10-1.orthodb.org/?query=110040at7898	HAUS augmin-like complex subunit 1
110060at7898	Complete	CM081445.1	28830638	28831730	-	847	264	https://v10-1.orthodb.org/?query=110060at7898	forkhead box protein E1
110114at7898	Complete	CM081452.1	38620288	38628259	+	1028	177	https://v10-1.orthodb.org/?query=110114at7898	Ornithine decarboxylase antizyme
110234at7898	Complete	CM081444.1	8880594	8886918	+	943	173	https://v10-1.orthodb.org/?query=110234at7898	Ependymin
110261at7898	Complete	CM081438.1	49688948	49690584	+	818	187	https://v10-1.orthodb.org/?query=110261at7898	Cobalamin adenosyltransferase-like
110305at7898	Complete	CM081436.1	90846373	90860614	-	697	195	https://v10-1.orthodb.org/?query=110305at7898	Centromere protein Q
110314at7898	Complete	CM081449.1	40881485	40887057	-	1114	221	https://v10-1.orthodb.org/?query=110314at7898	G-patch domain
110347at7898	Complete	CM081455.1	39459646	39462528	-	768	151	https://v10-1.orthodb.org/?query=110347at7898	retinol-binding protein 4
110364at7898	Complete	CM081456.1	31043550	31048582	-	789	169	https://v10-1.orthodb.org/?query=110364at7898	Ribosomal protein S18
110427at7898	Complete	CM081439.1	19223341	19225938	+	1027	209	https://v10-1.orthodb.org/?query=110427at7898	C1q domain
110669at7898	Complete	CM081447.1	69021542	69029713	+	568	183	https://v10-1.orthodb.org/?query=110669at7898	Small GTPase
110670at7898	Complete	CM081454.1	41585245	41588743	+	555	197	https://v10-1.orthodb.org/?query=110670at7898	stathmin domain-containing protein 1
110690at7898	Complete	CM081451.1	53683998	53685980	+	1312	233	https://v10-1.orthodb.org/?query=110690at7898	tubulin polyglutamylase complex subunit 1
11071at7898	Complete	CM081457.1	13525983	13542308	+	4551	965	https://v10-1.orthodb.org/?query=11071at7898	Phosphatidylinositol 3-kinase, C2 domain
110738at7898	Complete	CM081448.1	26531428	26534768	+	844	180	https://v10-1.orthodb.org/?query=110738at7898	Methyltransferase domain
110768at7898	Complete	CM081443.1	31243307	31249575	+	881	166	https://v10-1.orthodb.org/?query=110768at7898	NADH:ubiquinone oxidoreductase-like, 20kDa subunit
110769at7898	Complete	CM081456.1	8570087	8577960	+	902	175	https://v10-1.orthodb.org/?query=110769at7898	Neuroendocrine 7B2 precursor
110810at7898	Complete	CM081439.1	86727324	86727966	+	835	188	https://v10-1.orthodb.org/?query=110810at7898	Claudin
110874at7898	Complete	CM081439.1	90354276	90362186	+	955	175	https://v10-1.orthodb.org/?query=110874at7898	Small GTPase
110976at7898	Complete	CM081450.1	65144216	65151479	+	963	175	https://v10-1.orthodb.org/?query=110976at7898	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
111022at7898	Complete	CM081442.1	72226244	72234270	-	748	178	https://v10-1.orthodb.org/?query=111022at7898	Sarcospan (Kras oncogene-associated gene)
111053at7898	Complete	CM081448.1	24800659	24801789	-	792	197	https://v10-1.orthodb.org/?query=111053at7898	Homeobox protein
111238at7898	Complete	CM081446.1	3484826	3485523	+	320	133	https://v10-1.orthodb.org/?query=111238at7898	Myc-type, basic helix-loop-helix (bHLH) domain
111241at7898	Complete	CM081456.1	35158062	35166747	+	1054	182	https://v10-1.orthodb.org/?query=111241at7898	peptidyl-prolyl cis-trans isomerase FKBP3
111255at7898	Complete	CM081455.1	44560395	44563785	-	740	177	https://v10-1.orthodb.org/?query=111255at7898	Helix-hairpin-helix motif
111272at7898	Complete	CM081450.1	6045560	6054629	-	970	192	https://v10-1.orthodb.org/?query=111272at7898	Melanoregulin
111279at7898	Complete	CM081436.1	90988479	90991651	+	850	207	https://v10-1.orthodb.org/?query=111279at7898	Lysine methyltransferase
111311at7898	Complete	CM081437.1	104807071	104818723	+	791	238	https://v10-1.orthodb.org/?query=111311at7898	SET domain
111418at7898	Complete	CM081451.1	69182960	69196949	-	741	195	https://v10-1.orthodb.org/?query=111418at7898	Serine proteases, trypsin domain
