Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
102815at7898	Single	CM081444.1_RagTag	101012545	101018819	+	861	180	0.7763	1.0	0	102815at7898_3	101012546_101012635_+|101017111_101017317_+|101018460_101018819_+
102845at7898	Single	CM081452.1_RagTag	16857686	16868803	-	1151	226	0.8095	1.0	0	102845at7898_0	16868720_16868803_-|16865281_16865382_-|16864484_16864690_-|16861263_16861427_-|16859277_16859400_-|16857687_16857823_-
102866at7898	Single	CM081441.1_RagTag	53057707	53115935	+	1044	230	0.7179	1.0	0	102866at7898_0	53057708_53057804_+|53074332_53074523_+|53089112_53089255_+|53095678_53095902_+|53115820_53115935_+
102919at7898	Duplicated	CM081437.1_RagTag	51797178	51800997	-	967	264	0.6111	0.8620689655172413	0	102919at7898_8	51800875_51800997_-|51800676_51800767_-|51800486_51800579_-|51800261_51800398_-|51798592_51798656_-|51798408_51798457_-|51798225_51798330_-|51797859_51797954_-|51797493_51797603_-|51797179_51797218_-
102919at7898	Duplicated	CM081437.1_RagTag	51992984	51996804	-	967	264	0.6111	0.8620689655172413	0	102919at7898_8	51996682_51996804_-|51996483_51996574_-|51996293_51996386_-|51996068_51996205_-|51994395_51994459_-|51994211_51994260_-|51994028_51994133_-|51993666_51993761_-|51993299_51993409_-|51992985_51993024_-
102955at7898	Single	CM081443.1_RagTag	6059034	6083755	-	751	192	0.5448	1.0	0	102955at7898_3	6083640_6083755_-|6079558_6079603_-|6064430_6064520_-|6063702_6063943_-|6062932_6063062_-|6059520_6059615_-|6059035_6059140_-
102960at7898	Single	CM081438.1_RagTag	55822209	55823028	-	862	204	0.7354	0.8830645161290323	0	102960at7898_3	55822851_55823028_-|55822583_55822781_-|55822210_55822501_-
102999at7898	Duplicated	CM081444.1_RagTag	82920118	82920979	-	1089	208	0.7617	1.0	0	102999at7898_0	82920119_82920979_-
102999at7898	Duplicated	ptg002656l_RagTag	173734	174595	+	1086	208	0.7617	1.0	0	102999at7898_0	173735_174595_+
103017at7898	Single	CM081435.1_RagTag	156566707	156572381	+	1640	272	0.7211	1.0	0	103017at7898_0	156566708_156566770_+|156567791_156567893_+|156569044_156569125_+|156569218_156569338_+|156569467_156569595_+|156569828_156569889_+|156571517_156571634_+|156571770_156572381_+
103032at7898	Duplicated	CM081448.1_RagTag	84132834	84149237	-	1078	200	0.8729	1.0	0	103032at7898	84149192_84149237_-|84148842_84148933_-|84145035_84145164_-|84144832_84144946_-|84142155_84142305_-|84139551_84139622_-|84133034_84133072_-|84132835_84132888_-
103032at7898	Duplicated	CM081448.1_RagTag	83958676	83971008	-	1078	200	0.8729	1.0	0	103032at7898	83970963_83971008_-|83970622_83970713_-|83966805_83966934_-|83966602_83966716_-|83963928_83964078_-|83961322_83961393_-|83958876_83958914_-|83958677_83958730_-
103041at7898	Duplicated	ptg003136l_RagTag	380703	390011	+	1213	235	0.9835	0.8642857142857143	0	103041at7898	380704_380735_+|380976_381042_+|385906_386032_+|387525_387592_+|387675_387782_+|387879_387937_+|388023_388125_+|388776_388862_+|389937_390011_+
103041at7898	Duplicated	CM081437.1_RagTag	80147155	80156477	-	1213	235	0.9835	0.8642857142857143	0	103041at7898	80156446_80156477_-|80156139_80156205_-|80151180_80151306_-|80149599_80149666_-|80149407_80149514_-|80149252_80149310_-|80149064_80149166_-|80148320_80148406_-|80147156_80147230_-
103063at7898	Single	CM081440.1_RagTag	75063280	75069205	-	624	158	0.5472	0.9407114624505929	0	103063at7898_7	75069102_75069205_-|75068845_75069019_-|75063762_75063918_-|75063281_75063594_-
103098at7898	Single	CM081439.1_RagTag	90711232	90727005	-	1353	241	0.8826	1.0	0	103098at7898_0	90726961_90727005_-|90726793_90726830_-|90722171_90722266_-|90721751_90721833_-|90718003_90718099_-|90717769_90717865_-|90717623_90717673_-|90717451_90717536_-|90716833_90716878_-|90714764_90714825_-|90711475_90711564_-|90711233_90711284_-
103132at7898	Single	CM081444.1_RagTag	45485830	45491055	+	1166	238	0.7175	0.9935483870967742	0	103132at7898_6	45485831_45485881_+|45486106_45486250_+|45486515_45486578_+|45488904_45488940_+|45489026_45489046_+|45489152_45489178_+|45489290_45489357_+|45489442_45489590_+|45489821_45490053_+|45490776_45490815_+|45490894_45490934_+|45491017_45491055_+
103192at7898	Single	CM081454.1_RagTag	47218353	47220635	+	1137	198	0.8468	1.0	0	103192at7898_5	47218354_47218551_+|47219717_47219839_+|47219968_47220027_+|47220198_47220381_+|47220457_47220635_+
103263at7898	Duplicated	CM081450.1_RagTag	36795466	36805736	-	1051	252	0.4774	1.0	0	103263at7898_4	36805495_36805736_-|36802187_36803166_-|36801261_36801343_-|36799360_36799407_-|36799190_36799259_-|36796254_36796342_-|36795467_36795511_-
103263at7898	Duplicated	CM081450.1_RagTag	37223888	37235673	-	1050	252	0.4738	1.0	0	103263at7898_4	37235432_37235673_-|37232121_37233100_-|37229701_37229783_-|37227804_37227851_-|37227634_37227703_-|37224676_37224764_-|37223889_37223933_-
103286at7898	Duplicated	CM081436.1_RagTag	67341704	67350543	+	967	190	0.8372	0.8958333333333334	0	103286at7898_1	67341705_67341739_+|67342043_67342150_+|67347633_67347714_+|67348242_67348371_+|67348634_67348740_+|67350361_67350543_+
103286at7898	Duplicated	CM081436.1_RagTag	67276624	67282088	+	967	190	0.8372	0.8958333333333334	0	103286at7898_1	67276625_67276659_+|67276963_67277070_+|67279175_67279256_+|67279784_67279913_+|67280176_67280282_+|67281906_67282088_+
103287at7898	Single	CM081437.1_RagTag	23738499	23811931	-	1277	220	0.9114	1.0	0	103287at7898	23811835_23811931_-|23774770_23774914_-|23756565_23756677_-|23749348_23749449_-|23746420_23746559_-|23738500_23738715_-
103297at7898	Single	CM081441.1_RagTag	110298290	110299131	+	707	207	0.585	1.0	0	103297at7898_2	110298291_110298810_+|110298893_110299131_+
103317at7898	Duplicated	CM081454.1_RagTag	33234385	33245698	+	1131	226	0.7953	1.0	0	103317at7898_2	33234386_33234515_+|33236214_33236352_+|33241193_33241292_+|33242809_33242978_+|33243060_33243142_+|33245559_33245698_+
103317at7898	Duplicated	CM081454.1_RagTag	33059542	33068299	+	1129	226	0.7953	1.0	0	103317at7898_2	33059543_33059672_+|33061294_33061432_+|33063764_33063863_+|33065416_33065585_+|33065667_33065749_+|33068160_33068299_+
103338at7898	Single	CM081437.1_RagTag	59409294	59416512	-	1067	229	0.8045	0.9851301115241635	0	103338at7898_0	59416250_59416512_-|59415940_59416055_-|59414317_59414552_-|59409295_59409471_-
103348at7898	Duplicated	ptg004467l_RagTag	3708	6092	+	1099	216	0.8307	1.0	0	103348at7898_0	3709_3764_+|4368_4545_+|4634_4735_+|4882_4952_+|5014_5065_+|5634_5768_+|5854_5909_+|5981_6092_+
103348at7898	Duplicated	CM081453.1_RagTag	98331317	98333631	-	1090	216	0.8268	1.0	0	103348at7898_0	98333576_98333631_-|98332791_98332968_-|98332601_98332702_-|98332384_98332454_-|98332271_98332322_-|98331642_98331776_-|98331501_98331556_-|98331318_98331429_-
103362at7898	Single	CM081455.1_RagTag	38845286	38855537	+	1247	236	0.8026	1.0	0	103362at7898_0	38845287_38845424_+|38848799_38848873_+|38848972_38849052_+|38849163_38849249_+|38850509_38850696_+|38853754_38853916_+|38855370_38855537_+
103364at7898	Duplicated	CM081439.1_RagTag	27827576	27834479	+	1366	226	0.9384	1.0	0	103364at7898_2	27827577_27827832_+|27829150_27829358_+|27831239_27831296_+|27831493_27831581_+|27834225_27834479_+
103364at7898	Duplicated	ptg001683l_RagTag	5341	12390	+	1358	226	0.9349	1.0	0	103364at7898_2	5342_5597_+|6982_7190_+|9140_9197_+|9399_9487_+|12136_12390_+
103398at7898	Single	CM081448.1_RagTag	38288558	38293370	-	1093	232	0.6687	0.9907692307692307	0	103398at7898	38293304_38293370_-|38292763_38293109_-|38291475_38291578_-|38291101_38291200_-|38290804_38290880_-|38290474_38290573_-|38289453_38289524_-|38288714_38288782_-|38288559_38288612_-
103414at7898	Single	CM081443.1_RagTag	40086191	40107314	+	1630	292	0.462	1.0	0	103414at7898_2	40086192_40086262_+|40086480_40086592_+|40088858_40088987_+|40094475_40094785_+|40097140_40098051_+|40098324_40098410_+|40099097_40099233_+|40104182_40104338_+|40104623_40104730_+|40106269_40106397_+|40107214_40107314_+
103473at7898	Single	CM081443.1_RagTag	115337448	115369657	+	1127	225	0.8296	1.0	0	103473at7898_0	115337449_115337576_+|115341351_115341495_+|115343745_115343885_+|115354577_115354664_+|115354766_115355005_+|115369590_115369657_+
103509at7898	Single	CM081439.1_RagTag	19640449	19649319	+	1353	315	0.7126	1.0	0	103509at7898	19640450_19640540_+|19640713_19640843_+|19643845_19644198_+|19648278_19648385_+|19648732_19649319_+
103547at7898	Single	CM081436.1_RagTag	48507701	48508358	+	662	191	0.5845	0.8564814814814815	0	103547at7898_9	48507702_48508358_+
103569at7898	Single	CM081454.1_RagTag	63954030	63966226	-	1166	242	0.7774	1.0	0	103569at7898_0	63965916_63966226_-|63962899_63963065_-|63956715_63956816_-|63954214_63954364_-|63954031_63954094_-
103581at7898	Single	CM081453.1_RagTag	71854939	71857159	-	705	195	0.5594	0.927536231884058	0	103581at7898_5	71856906_71857159_-|71856521_71856814_-|71854940_71855171_-
103587at7898	Duplicated	CM081435.1_RagTag	66638110	66650464	-	1048	224	0.8025	0.8561151079136691	0	103587at7898_7	66650290_66650464_-|66650072_66650164_-|66646292_66646422_-|66640943_66641047_-|66638111_66638320_-
103587at7898	Duplicated	CM081435.1_RagTag	66749521	66760151	-	1041	224	0.7983	0.8561151079136691	0	103587at7898_7	66759977_66760151_-|66759764_66759856_-|66756041_66756171_-|66752354_66752458_-|66749522_66749731_-
103588at7898	Single	CM081447.1_RagTag	7990058	8017317	+	793	216	0.645	0.7903780068728522	0	103588at7898_7	7990059_7990197_+|7998389_7998488_+|8010820_8010913_+|8011714_8011781_+|8014041_8014072_+|8016973_8017106_+|8017192_8017317_+
103600at7898	Single	CM081437.1_RagTag	82288566	82336280	-	869	244	0.5986	0.9484536082474226	0	103600at7898_7	82336237_82336280_-|82325751_82325817_-|82323770_82323957_-|82312670_82312819_-|82303358_82303528_-|82288965_82289019_-|82288567_82288728_-
103607at7898	Single	CM081438.1_RagTag	58711941	58720409	-	1101	248	0.7344	0.9869281045751634	0	103607at7898_2	58720334_58720409_-|58717582_58717787_-|58716620_58716760_-|58716412_58716507_-|58713881_58713958_-|58711942_58712259_-
103648at7898	Single	CM081446.1_RagTag	51809444	51814974	+	1892	352	0.7918	1.0	0	103648at7898_0	51809445_51809555_+|51809671_51809777_+|51810924_51811030_+|51811119_51811217_+|51812420_51812530_+|51812614_51812657_+|51812740_51812928_+|51814219_51814376_+|51814452_51814752_+|51814837_51814974_+
103675at7898	Single	CM081449.1_RagTag	59737836	59740770	-	736	186	0.7081	1.0	0	103675at7898_1	59740649_59740770_-|59740467_59740576_-|59737837_59738228_-
103687at7898	Single	CM081442.1_RagTag	66638897	66644335	+	1038	223	0.7733	0.875886524822695	0	103687at7898_3	66638898_66638979_+|66642180_66642326_+|66642427_66642487_+|66642691_66642776_+|66642859_66642924_+|66643723_66643791_+|66643966_66644091_+|66644232_66644335_+
103734at7898	Single	CM081456.1_RagTag	31844616	31849755	+	959	182	0.865	0.8849557522123894	0	103734at7898_1	31844617_31844776_+|31848199_31848315_+|31849328_31849507_+|31849613_31849755_+
103779at7898	Single	CM081455.1_RagTag	51766729	51772922	-	729	203	0.5909	0.9484126984126984	0	103779at7898_8	51772883_51772922_-|51772496_51772659_-|51768628_51768792_-|51768144_51768288_-|51766730_51766932_-
103793at7898	Single	CM081442.1_RagTag	18802828	18851022	+	1041	231	0.6953	0.9782608695652174	0	103793at7898_2	18802829_18802889_+|18803422_18803534_+|18803624_18803658_+|18822132_18822179_+|18823439_18823542_+|18834625_18834716_+|18836739_18836948_+|18841092_18841190_+|18850948_18851022_+
103806at7898	Single	CM081443.1_RagTag	87833830	87835338	-	1290	243	0.8265	1.0	0	103806at7898_0	87835111_87835338_-|87833831_87834484_-
103810at7898	Single	CM081447.1_RagTag	78699620	78713002	+	987	252	0.6544	0.9633333333333334	0	103810at7898_2	78699621_78699807_+|78710116_78710182_+|78710271_78710402_+|78711042_78711197_+|78712595_78712717_+|78712824_78713002_+
103865at7898	Single	CM081435.1_RagTag	148660061	148666929	-	1048	204	0.8058	1.0	0	103865at7898_0	148666869_148666929_-|148662976_148663100_-|148662727_148662826_-|148662166_148662246_-|148661826_148661914_-|148661638_148661706_-|148660413_148660461_-|148660062_148660213_-
103926at7898	Duplicated	CM081454.1_RagTag	34381683	34382787	-	667	284	0.4543	0.976878612716763	0	103926at7898_3	34381684_34382787_-
103926at7898	Duplicated	ptg004643l_RagTag	30812	31916	-	663	284	0.4543	0.976878612716763	0	103926at7898_3	30813_31916_-
103973at7898	Single	CM081437.1_RagTag	58477813	58479743	+	964	213	0.7344	1.0	0	103973at7898_0	58477814_58478143_+|58479351_58479743_+
103999at7898	Single	CM081439.1_RagTag	105784910	105794476	+	551	166	0.5989	0.708171206225681	0	103999at7898_2	105784911_105785040_+|105788588_105788748_+|105794111_105794181_+|105794293_105794476_+
104103at7898	Single	CM081450.1_RagTag	8509789	8520554	-	1131	197	0.9046	1.0	0	104103at7898_1	8520528_8520554_-|8516764_8516800_-|8516536_8516625_-|8515806_8515915_-|8515574_8515676_-|8512139_8512238_-|8509950_8510151_-|8509790_8509843_-
104115at7898	Single	CM081440.1_RagTag	43498291	43512925	-	1102	206	0.6533	1.0	0	104115at7898_6	43512855_43512925_-|43510419_43510632_-|43507958_43508077_-|43506858_43506921_-|43506251_43506330_-|43506039_43506133_-|43505832_43505908_-|43505710_43505752_-|43505555_43505617_-|43501558_43501672_-|43498292_43498384_-
104158at7898	Single	CM081438.1_RagTag	69145534	69152467	+	646	175	0.4886	0.889273356401384	0	104158at7898_9	69145535_69145737_+|69150156_69150368_+|69150461_69150578_+|69152213_69152467_+
104187at7898	Single	CM081441.1_RagTag	77662191	77667949	-	591	171	0.6199	1.0	0	104187at7898_1	77667773_77667949_-|77665448_77665746_-|77662192_77662360_-
104188at7898	Single	CM081436.1_RagTag	145391861	145401118	-	939	212	0.7449	0.9798387096774194	0	104188at7898_3	145401090_145401118_-|145399694_145399883_-|145399354_145399461_-|145392419_145392556_-|145392258_145392319_-|145391862_145392060_-
10419at7898	Fragmented	CM081437.1_RagTag	58624373	58637800	+	1177	397	0.4179	0.6340852130325815	0	10419at7898_6	58624374_58624492_+|58628112_58628429_+|58631149_58631309_+|58631395_58631469_+|58631556_58631630_+|58631731_58631919_+|58631994_58632195_+|58633739_58634009_+|58634286_58634408_+|58634641_58634740_+|58637630_58637800_+
104214at7898	Duplicated	ptg004692l_RagTag	18124	32816	-	1041	192	0.7874	1.0	0	104214at7898_0	32730_32816_-|22536_22724_-|22384_22458_-|22193_22297_-|20041_20196_-|19835_19918_-|18125_18190_-
104214at7898	Duplicated	CM081446.1_RagTag	51111761	51129050	-	1039	192	0.7874	1.0	0	104214at7898_0	51128964_51129050_-|51118841_51119029_-|51118689_51118763_-|51118498_51118602_-|51115318_51115473_-|51113472_51113555_-|51111762_51111827_-
10421at7898	Duplicated	CM081442.1_RagTag	85877372	85896924	-	4679	1018	0.7251	0.9808013355592654	0	10421at7898	85896386_85896924_-|85895768_85895963_-|85895442_85895609_-|85894802_85894948_-|85894298_85894677_-|85892969_85893111_-|85892702_85892825_-|85889561_85889785_-|85889320_85889437_-|85885472_85885555_-|85885105_85885218_-|85884868_85885028_-|85884525_85884578_-|85883894_85884011_-|85882183_85882318_-|85881847_85882093_-|85879737_85879859_-|85878726_85878894_-|85878055_85878263_-|85877812_85877972_-|85877373_85877434_-
10421at7898	Duplicated	CM081442.1_RagTag	85514198	85534318	-	4678	1018	0.7251	0.9808013355592654	0	10421at7898	85533780_85534318_-|85533162_85533357_-|85532836_85533003_-|85532196_85532342_-|85531692_85532071_-|85530369_85530511_-|85530102_85530225_-|85527194_85527418_-|85526953_85527070_-|85523144_85523227_-|85522776_85522889_-|85522539_85522699_-|85522179_85522232_-|85521548_85521665_-|85519834_85519969_-|85519498_85519744_-|85516570_85516692_-|85515552_85515720_-|85514881_85515089_-|85514638_85514798_-|85514199_85514260_-
104246at7898	Single	CM081456.1_RagTag	52266060	52278307	+	740	175	0.7376	0.9711538461538461	0	104246at7898_5	52266061_52266171_+|52270580_52270728_+|52271806_52271907_+|52276237_52276275_+|52276681_52276741_+|52278188_52278307_+
104273at7898	Single	CM081450.1_RagTag	35032889	35034997	+	440	215	0.4088	0.9035714285714286	0	104273at7898_9	35032890_35033159_+|35034449_35034997_+
104305at7898	Single	CM081457.1_RagTag	12422972	12424172	+	1408	322	0.7229	1.0	0	104305at7898_1	12422973_12424172_+
104332at7898	Single	ptg000688l_RagTag	74976	75928	+	798	188	0.6713	1.0	0	104332at7898_2	74977_75097_+|75240_75316_+|75391_75609_+|75716_75928_+
104342at7898	Duplicated	CM081448.1_RagTag	41533355	41599570	+	1165	170	0.9299	0.8916666666666667	0	104342at7898_2	41533356_41533715_+|41587547_41587676_+|41599422_41599570_+
104342at7898	Duplicated	ptg001087l_RagTag	254533	322700	-	1165	170	0.9299	0.8916666666666667	0	104342at7898_2	322341_322700_-|266353_266482_-|254534_254682_-
104401at7898	Single	CM081443.1_RagTag	102274881	102284938	-	971	266	0.6301	0.9449838187702265	0	104401at7898_3	102284845_102284938_-|102284686_102284733_-|102282785_102282875_-|102276666_102276826_-|102274882_102275357_-
104416at7898	Single	CM081435.1_RagTag	117913320	117962001	+	994	285	0.5528	0.9169054441260746	0	104416at7898_2	117913321_117913355_+|117917295_117917361_+|117917759_117917827_+|117921011_117921101_+|117921223_117921371_+|117921548_117921646_+|117929944_117930003_+|117934941_117934984_+|117936696_117936861_+|117942585_117942640_+|117957414_117957511_+|117961970_117962001_+
104419at7898	Duplicated	ptg003625l_RagTag	339257	346303	+	1110	330	0.5553	0.9670588235294117	0	104419at7898_3	339258_339433_+|340832_341028_+|341115_341246_+|341827_341927_+|342225_342421_+|342807_342896_+|343000_343116_+|346099_346303_+
104419at7898	Duplicated	CM081438.1_RagTag	107256334	107263443	+	1109	330	0.5553	0.9670588235294117	0	104419at7898_3	107256335_107256510_+|107257910_107258106_+|107258193_107258324_+|107258897_107258997_+|107259295_107259491_+|107259877_107259966_+|107260079_107260195_+|107263239_107263443_+
104439at7898	Single	CM081456.1_RagTag	5225390	5237956	+	865	196	0.7348	0.9913419913419913	0	104439at7898	5225391_5225486_+|5227755_5227874_+|5230360_5230513_+|5234922_5235146_+|5237862_5237956_+
104453at7898	Duplicated	CM081441.1_RagTag	17718842	17719564	-	1063	208	0.8372	0.9958677685950413	0	104453at7898_6	17718843_17719564_-
104453at7898	Duplicated	CM081441.1_RagTag	17944161	17944883	-	1063	208	0.8372	0.9958677685950413	0	104453at7898_6	17944162_17944883_-
104487at7898	Single	CM081442.1_RagTag	105444103	105468050	+	1264	211	0.8741	1.0	0	104487at7898_0	105444104_105444193_+|105448556_105448613_+|105450448_105450575_+|105450678_105450752_+|105461580_105461675_+|105462085_105462213_+|105464862_105465023_+|105467985_105468050_+
104574at7898	Duplicated	ptg001846l_RagTag	78125	105223	-	706	166	0.6196	1.0	0	104574at7898_3	105167_105223_-|102730_102913_-|101258_101367_-|91211_91421_-|78126_78293_-
104574at7898	Duplicated	CM081447.1_RagTag	57514161	57537344	-	688	166	0.6	1.0	0	104574at7898_3	57537288_57537344_-|57534847_57535030_-|57533375_57533484_-|57523709_57523919_-|57514162_57514322_-
104624at7898	Single	CM081441.1_RagTag	75985533	75998400	+	1191	214	0.8123	1.0	0	104624at7898_0	75985534_75985587_+|75985691_75985769_+|75985859_75985929_+|75989370_75989494_+|75991956_75992172_+|75993672_75993833_+|75998278_75998400_+
