Gene stable ID	Transcript stable ID
ENSCGOG00000000306	ENSCGOT00000000573
ENSCGOG00000000306	ENSCGOT00000000588
ENSCGOG00000000306	ENSCGOT00000000608
ENSCGOG00000000306	ENSCGOT00000000611
ENSCGOG00000000306	ENSCGOT00000000618
ENSCGOG00000000307	ENSCGOT00000000479
ENSCGOG00000000307	ENSCGOT00000000482
ENSCGOG00000000308	ENSCGOT00000000546
ENSCGOG00000000308	ENSCGOT00000000586
ENSCGOG00000000308	ENSCGOT00000000635
ENSCGOG00000000308	ENSCGOT00000000663
ENSCGOG00000000308	ENSCGOT00000000667
ENSCGOG00000000308	ENSCGOT00000000682
ENSCGOG00000000308	ENSCGOT00000000689
ENSCGOG00000000308	ENSCGOT00000000712
ENSCGOG00000000308	ENSCGOT00000000728
ENSCGOG00000000309	ENSCGOT00000001518
ENSCGOG00000000309	ENSCGOT00000001527
ENSCGOG00000000309	ENSCGOT00000001537
ENSCGOG00000000309	ENSCGOT00000001614
ENSCGOG00000000309	ENSCGOT00000001617
ENSCGOG00000000309	ENSCGOT00000001636
ENSCGOG00000000309	ENSCGOT00000001639
ENSCGOG00000000309	ENSCGOT00000001640
ENSCGOG00000000309	ENSCGOT00000001657
ENSCGOG00000000310	ENSCGOT00000000484
ENSCGOG00000000311	ENSCGOT00000000485
ENSCGOG00000000312	ENSCGOT00000000488
ENSCGOG00000000313	ENSCGOT00000000493
ENSCGOG00000000313	ENSCGOT00000000494
ENSCGOG00000000313	ENSCGOT00000000498
ENSCGOG00000000313	ENSCGOT00000000504
ENSCGOG00000000313	ENSCGOT00000000510
ENSCGOG00000000313	ENSCGOT00000000523
ENSCGOG00000000313	ENSCGOT00000000525
ENSCGOG00000000314	ENSCGOT00000000502
ENSCGOG00000000314	ENSCGOT00000000507
ENSCGOG00000000314	ENSCGOT00000000513
ENSCGOG00000000314	ENSCGOT00000000520
ENSCGOG00000000314	ENSCGOT00000000526
ENSCGOG00000000314	ENSCGOT00000000533
ENSCGOG00000000314	ENSCGOT00000000535
ENSCGOG00000000315	ENSCGOT00000000511
ENSCGOG00000000315	ENSCGOT00000000514
ENSCGOG00000000315	ENSCGOT00000000522
ENSCGOG00000000316	ENSCGOT00000000527
ENSCGOG00000000317	ENSCGOT00000000534
ENSCGOG00000000318	ENSCGOT00000000549
ENSCGOG00000000318	ENSCGOT00000000553
ENSCGOG00000000319	ENSCGOT00000000543
ENSCGOG00000000320	ENSCGOT00000000545
ENSCGOG00000000321	ENSCGOT00000000541
ENSCGOG00000000322	ENSCGOT00000000550
ENSCGOG00000000323	ENSCGOT00000000552
ENSCGOG00000000324	ENSCGOT00000000556
ENSCGOG00000000325	ENSCGOT00000000559
ENSCGOG00000000326	ENSCGOT00000000557
ENSCGOG00000000327	ENSCGOT00000000564
ENSCGOG00000000327	ENSCGOT00000000567
ENSCGOG00000000327	ENSCGOT00000000571
ENSCGOG00000000328	ENSCGOT00000000561
ENSCGOG00000000329	ENSCGOT00000000563
ENSCGOG00000000329	ENSCGOT00000000566
ENSCGOG00000000330	ENSCGOT00000000568
ENSCGOG00000000331	ENSCGOT00000000569
ENSCGOG00000000332	ENSCGOT00000000570
ENSCGOG00000000332	ENSCGOT00000000574
ENSCGOG00000000333	ENSCGOT00000000572
ENSCGOG00000000334	ENSCGOT00000000602
ENSCGOG00000000334	ENSCGOT00000000614
ENSCGOG00000000334	ENSCGOT00000000620
ENSCGOG00000000334	ENSCGOT00000000623
ENSCGOG00000000335	ENSCGOT00000000576
ENSCGOG00000000335	ENSCGOT00000000582
ENSCGOG00000000336	ENSCGOT00000000579
ENSCGOG00000000337	ENSCGOT00000000596
ENSCGOG00000000337	ENSCGOT00000000599
ENSCGOG00000000338	ENSCGOT00000000587
ENSCGOG00000000339	ENSCGOT00000000633
ENSCGOG00000000339	ENSCGOT00000000638
ENSCGOG00000000339	ENSCGOT00000000647
ENSCGOG00000000339	ENSCGOT00000000656
ENSCGOG00000000340	ENSCGOT00000000592
ENSCGOG00000000341	ENSCGOT00000000600
ENSCGOG00000000341	ENSCGOT00000000603
ENSCGOG00000000341	ENSCGOT00000000605
ENSCGOG00000000341	ENSCGOT00000000610
ENSCGOG00000000341	ENSCGOT00000000616
ENSCGOG00000000341	ENSCGOT00000000621
ENSCGOG00000000341	ENSCGOT00000000626
ENSCGOG00000000341	ENSCGOT00000000629
ENSCGOG00000000341	ENSCGOT00000000630
ENSCGOG00000000342	ENSCGOT00000000642
ENSCGOG00000000342	ENSCGOT00000000650
ENSCGOG00000000342	ENSCGOT00000000659
ENSCGOG00000000342	ENSCGOT00000000669
ENSCGOG00000000342	ENSCGOT00000000672
ENSCGOG00000000342	ENSCGOT00000000673
ENSCGOG00000000343	ENSCGOT00000000607
ENSCGOG00000000344	ENSCGOT00000000619
ENSCGOG00000000345	ENSCGOT00000000622
ENSCGOG00000000346	ENSCGOT00000000641
ENSCGOG00000000346	ENSCGOT00000000696
ENSCGOG00000000346	ENSCGOT00000000718
ENSCGOG00000000346	ENSCGOT00000000733
ENSCGOG00000000346	ENSCGOT00000000751
ENSCGOG00000000346	ENSCGOT00000000763
ENSCGOG00000000346	ENSCGOT00000000769
ENSCGOG00000000347	ENSCGOT00000000737
ENSCGOG00000000347	ENSCGOT00000000753
ENSCGOG00000000348	ENSCGOT00000000678
ENSCGOG00000000348	ENSCGOT00000000687
ENSCGOG00000000349	ENSCGOT00000000680
ENSCGOG00000000349	ENSCGOT00000000685
ENSCGOG00000000350	ENSCGOT00000000639
ENSCGOG00000000350	ENSCGOT00000000640
ENSCGOG00000000350	ENSCGOT00000000643
ENSCGOG00000000350	ENSCGOT00000000644
ENSCGOG00000000350	ENSCGOT00000000645
ENSCGOG00000000350	ENSCGOT00000000648
ENSCGOG00000000350	ENSCGOT00000000649
ENSCGOG00000000351	ENSCGOT00000000654
ENSCGOG00000000352	ENSCGOT00000000657
ENSCGOG00000000353	ENSCGOT00000000658
ENSCGOG00000000354	ENSCGOT00000000662
ENSCGOG00000000355	ENSCGOT00000000660
ENSCGOG00000000356	ENSCGOT00000000666
ENSCGOG00000000357	ENSCGOT00000000661
ENSCGOG00000000358	ENSCGOT00000001802
ENSCGOG00000000358	ENSCGOT00000001805
ENSCGOG00000000358	ENSCGOT00000001806
ENSCGOG00000000358	ENSCGOT00000001816
ENSCGOG00000000358	ENSCGOT00000001818
ENSCGOG00000000358	ENSCGOT00000001832
ENSCGOG00000000358	ENSCGOT00000001844
ENSCGOG00000000358	ENSCGOT00000001865
ENSCGOG00000000358	ENSCGOT00000001882
ENSCGOG00000000358	ENSCGOT00000001891
ENSCGOG00000000359	ENSCGOT00000000664
ENSCGOG00000000360	ENSCGOT00000000665
ENSCGOG00000000361	ENSCGOT00000000671
ENSCGOG00000000362	ENSCGOT00000000668
ENSCGOG00000000363	ENSCGOT00000000676
ENSCGOG00000000364	ENSCGOT00000000675
ENSCGOG00000000365	ENSCGOT00000000688
ENSCGOG00000000366	ENSCGOT00000000683
ENSCGOG00000000367	ENSCGOT00000000693
ENSCGOG00000000367	ENSCGOT00000000698
ENSCGOG00000000368	ENSCGOT00000000729
ENSCGOG00000000368	ENSCGOT00000000735
ENSCGOG00000000368	ENSCGOT00000000747
ENSCGOG00000000369	ENSCGOT00000000677
ENSCGOG00000000369	ENSCGOT00000000679
ENSCGOG00000000369	ENSCGOT00000000681
ENSCGOG00000000369	ENSCGOT00000000684
ENSCGOG00000000369	ENSCGOT00000000686
ENSCGOG00000000370	ENSCGOT00000000691
ENSCGOG00000000371	ENSCGOT00000000690
ENSCGOG00000000372	ENSCGOT00000000695
ENSCGOG00000000373	ENSCGOT00000000692
ENSCGOG00000000374	ENSCGOT00000000699
ENSCGOG00000000374	ENSCGOT00000000700
ENSCGOG00000000374	ENSCGOT00000000701
ENSCGOG00000000375	ENSCGOT00000000708
ENSCGOG00000000375	ENSCGOT00000000726
ENSCGOG00000000375	ENSCGOT00000000730
ENSCGOG00000000376	ENSCGOT00000000703
ENSCGOG00000000376	ENSCGOT00000000704
ENSCGOG00000000376	ENSCGOT00000000705
ENSCGOG00000000376	ENSCGOT00000000706
ENSCGOG00000000376	ENSCGOT00000000709
ENSCGOG00000000376	ENSCGOT00000000710
ENSCGOG00000000376	ENSCGOT00000000711
ENSCGOG00000000376	ENSCGOT00000000713
ENSCGOG00000000376	ENSCGOT00000000714
ENSCGOG00000000376	ENSCGOT00000000716
ENSCGOG00000000377	ENSCGOT00000000829
ENSCGOG00000000377	ENSCGOT00000000836
ENSCGOG00000000377	ENSCGOT00000000844
ENSCGOG00000000377	ENSCGOT00000000846
ENSCGOG00000000377	ENSCGOT00000000854
ENSCGOG00000000377	ENSCGOT00000000857
ENSCGOG00000000378	ENSCGOT00000000717
ENSCGOG00000000378	ENSCGOT00000000719
ENSCGOG00000000379	ENSCGOT00000000722
ENSCGOG00000000379	ENSCGOT00000000725
ENSCGOG00000000379	ENSCGOT00000000731
ENSCGOG00000000379	ENSCGOT00000000736
ENSCGOG00000000379	ENSCGOT00000000740
ENSCGOG00000000380	ENSCGOT00000000734
ENSCGOG00000000380	ENSCGOT00000000738
ENSCGOG00000000380	ENSCGOT00000000750
ENSCGOG00000000380	ENSCGOT00000000752
ENSCGOG00000000380	ENSCGOT00000000755
ENSCGOG00000000381	ENSCGOT00000000720
ENSCGOG00000000382	ENSCGOT00000000760
ENSCGOG00000000382	ENSCGOT00000000766
ENSCGOG00000000382	ENSCGOT00000000788
ENSCGOG00000000382	ENSCGOT00000000798
ENSCGOG00000000382	ENSCGOT00000000804
ENSCGOG00000000382	ENSCGOT00000000809
ENSCGOG00000000383	ENSCGOT00000000867
ENSCGOG00000000383	ENSCGOT00000000905
ENSCGOG00000000383	ENSCGOT00000000931
ENSCGOG00000000383	ENSCGOT00000000937
ENSCGOG00000000384	ENSCGOT00000000724
ENSCGOG00000000385	ENSCGOT00000000723
ENSCGOG00000000386	ENSCGOT00000000727
ENSCGOG00000000387	ENSCGOT00000000732
ENSCGOG00000000388	ENSCGOT00000000739
ENSCGOG00000000389	ENSCGOT00000000742
ENSCGOG00000000389	ENSCGOT00000000749
ENSCGOG00000000389	ENSCGOT00000000756
ENSCGOG00000000390	ENSCGOT00000000741
ENSCGOG00000000391	ENSCGOT00000000743
ENSCGOG00000000392	ENSCGOT00000001384
ENSCGOG00000000392	ENSCGOT00000001389
ENSCGOG00000000392	ENSCGOT00000001396
ENSCGOG00000000392	ENSCGOT00000001415
ENSCGOG00000000392	ENSCGOT00000001450
ENSCGOG00000000392	ENSCGOT00000001514
ENSCGOG00000000392	ENSCGOT00000001540
ENSCGOG00000000392	ENSCGOT00000001560
ENSCGOG00000000393	ENSCGOT00000000744
ENSCGOG00000000393	ENSCGOT00000000745
ENSCGOG00000000394	ENSCGOT00000000746
ENSCGOG00000000395	ENSCGOT00000000748
ENSCGOG00000000396	ENSCGOT00000000754
ENSCGOG00000000397	ENSCGOT00000000757
ENSCGOG00000000398	ENSCGOT00000000758
ENSCGOG00000000399	ENSCGOT00000000768
ENSCGOG00000000400	ENSCGOT00000000759
ENSCGOG00000000401	ENSCGOT00000000837
ENSCGOG00000000401	ENSCGOT00000000840
ENSCGOG00000000401	ENSCGOT00000000848
ENSCGOG00000000401	ENSCGOT00000000850
ENSCGOG00000000402	ENSCGOT00000000765
ENSCGOG00000000402	ENSCGOT00000000771
ENSCGOG00000000403	ENSCGOT00000000761
ENSCGOG00000000404	ENSCGOT00000000762
ENSCGOG00000000405	ENSCGOT00000000816
ENSCGOG00000000405	ENSCGOT00000000819
ENSCGOG00000000405	ENSCGOT00000000822
ENSCGOG00000000405	ENSCGOT00000000826
ENSCGOG00000000406	ENSCGOT00000000764
ENSCGOG00000000407	ENSCGOT00000000770
ENSCGOG00000000408	ENSCGOT00000000767
ENSCGOG00000000409	ENSCGOT00000000774
ENSCGOG00000000409	ENSCGOT00000000776
ENSCGOG00000000409	ENSCGOT00000000778
ENSCGOG00000000409	ENSCGOT00000000781
ENSCGOG00000000410	ENSCGOT00000001307
ENSCGOG00000000410	ENSCGOT00000001313
ENSCGOG00000000410	ENSCGOT00000001316
ENSCGOG00000000410	ENSCGOT00000001354
ENSCGOG00000000410	ENSCGOT00000001369
ENSCGOG00000000410	ENSCGOT00000001382
ENSCGOG00000000410	ENSCGOT00000001400
ENSCGOG00000000411	ENSCGOT00000000790
ENSCGOG00000000411	ENSCGOT00000000805
ENSCGOG00000000411	ENSCGOT00000000807
ENSCGOG00000000411	ENSCGOT00000000808
ENSCGOG00000000412	ENSCGOT00000000773
ENSCGOG00000000412	ENSCGOT00000000777
ENSCGOG00000000412	ENSCGOT00000000782
ENSCGOG00000000412	ENSCGOT00000000792
ENSCGOG00000000412	ENSCGOT00000000813
ENSCGOG00000000412	ENSCGOT00000000842
ENSCGOG00000000412	ENSCGOT00000000853
ENSCGOG00000000413	ENSCGOT00000000772
ENSCGOG00000000414	ENSCGOT00000000775
ENSCGOG00000000415	ENSCGOT00000000783
ENSCGOG00000000415	ENSCGOT00000000786
ENSCGOG00000000415	ENSCGOT00000000795
ENSCGOG00000000416	ENSCGOT00000000784
ENSCGOG00000000416	ENSCGOT00000000789
ENSCGOG00000000416	ENSCGOT00000000793
ENSCGOG00000000417	ENSCGOT00000000779
ENSCGOG00000000417	ENSCGOT00000000780
ENSCGOG00000000418	ENSCGOT00000001552
ENSCGOG00000000418	ENSCGOT00000001568
ENSCGOG00000000418	ENSCGOT00000001598
ENSCGOG00000000418	ENSCGOT00000001624
ENSCGOG00000000418	ENSCGOT00000001628
ENSCGOG00000000418	ENSCGOT00000001632
ENSCGOG00000000418	ENSCGOT00000001644
ENSCGOG00000000418	ENSCGOT00000001646
ENSCGOG00000000418	ENSCGOT00000001655
ENSCGOG00000000418	ENSCGOT00000001663
ENSCGOG00000000419	ENSCGOT00000000785
ENSCGOG00000000420	ENSCGOT00000000787
ENSCGOG00000000420	ENSCGOT00000000791
ENSCGOG00000000421	ENSCGOT00000000828
ENSCGOG00000000421	ENSCGOT00000000831
ENSCGOG00000000421	ENSCGOT00000000835
ENSCGOG00000000421	ENSCGOT00000000839
ENSCGOG00000000421	ENSCGOT00000000841
ENSCGOG00000000422	ENSCGOT00000000796
ENSCGOG00000000423	ENSCGOT00000000797
ENSCGOG00000000424	ENSCGOT00000000802
ENSCGOG00000000425	ENSCGOT00000000799
ENSCGOG00000000426	ENSCGOT00000000800
ENSCGOG00000000427	ENSCGOT00000000810
ENSCGOG00000000428	ENSCGOT00000000847
ENSCGOG00000000428	ENSCGOT00000000851
ENSCGOG00000000428	ENSCGOT00000000855
ENSCGOG00000000429	ENSCGOT00000000811
ENSCGOG00000000429	ENSCGOT00000000812
ENSCGOG00000000430	ENSCGOT00000000856
ENSCGOG00000000430	ENSCGOT00000000884
ENSCGOG00000000431	ENSCGOT00000000814
ENSCGOG00000000432	ENSCGOT00000000815
ENSCGOG00000000433	ENSCGOT00000000817
ENSCGOG00000000434	ENSCGOT00000000818
ENSCGOG00000000435	ENSCGOT00000000821
ENSCGOG00000000436	ENSCGOT00000000843
ENSCGOG00000000437	ENSCGOT00000000830
ENSCGOG00000000438	ENSCGOT00000000870
ENSCGOG00000000438	ENSCGOT00000000875
ENSCGOG00000000438	ENSCGOT00000000885
ENSCGOG00000000439	ENSCGOT00000000997
ENSCGOG00000000439	ENSCGOT00000001018
ENSCGOG00000000439	ENSCGOT00000001020
ENSCGOG00000000439	ENSCGOT00000001031
ENSCGOG00000000439	ENSCGOT00000001034
ENSCGOG00000000439	ENSCGOT00000001051
ENSCGOG00000000440	ENSCGOT00000000832
ENSCGOG00000000440	ENSCGOT00000000833
ENSCGOG00000000440	ENSCGOT00000000834
ENSCGOG00000000441	ENSCGOT00000000838
ENSCGOG00000000442	ENSCGOT00000001351
ENSCGOG00000000442	ENSCGOT00000001376
ENSCGOG00000000442	ENSCGOT00000001387
ENSCGOG00000000442	ENSCGOT00000001394
ENSCGOG00000000442	ENSCGOT00000001397
ENSCGOG00000000442	ENSCGOT00000001401
ENSCGOG00000000442	ENSCGOT00000001404
ENSCGOG00000000442	ENSCGOT00000001406
ENSCGOG00000000443	ENSCGOT00000000845
ENSCGOG00000000443	ENSCGOT00000000849
ENSCGOG00000000444	ENSCGOT00000000852
ENSCGOG00000000445	ENSCGOT00000000858
ENSCGOG00000000446	ENSCGOT00000000859
ENSCGOG00000000447	ENSCGOT00000000860
ENSCGOG00000000448	ENSCGOT00000000900
ENSCGOG00000000449	ENSCGOT00000000861
ENSCGOG00000000450	ENSCGOT00000000862
ENSCGOG00000000451	ENSCGOT00000000866
ENSCGOG00000000452	ENSCGOT00000000863
ENSCGOG00000000453	ENSCGOT00000000864
ENSCGOG00000000454	ENSCGOT00000000869
ENSCGOG00000000455	ENSCGOT00000000865
ENSCGOG00000000456	ENSCGOT00000000868
ENSCGOG00000000457	ENSCGOT00000000879
ENSCGOG00000000458	ENSCGOT00000000871
ENSCGOG00000000459	ENSCGOT00000000872
ENSCGOG00000000460	ENSCGOT00000000887
ENSCGOG00000000460	ENSCGOT00000000894
ENSCGOG00000000461	ENSCGOT00000000874
ENSCGOG00000000461	ENSCGOT00000000883
ENSCGOG00000000462	ENSCGOT00000000873
ENSCGOG00000000463	ENSCGOT00000000877
ENSCGOG00000000464	ENSCGOT00000000892
ENSCGOG00000000464	ENSCGOT00000000899
ENSCGOG00000000465	ENSCGOT00000000882
ENSCGOG00000000465	ENSCGOT00000000895
ENSCGOG00000000466	ENSCGOT00000000876
ENSCGOG00000000466	ENSCGOT00000000881
ENSCGOG00000000467	ENSCGOT00000000911
ENSCGOG00000000467	ENSCGOT00000000918
ENSCGOG00000000468	ENSCGOT00000000878
ENSCGOG00000000469	ENSCGOT00000000880
ENSCGOG00000000470	ENSCGOT00000001142
ENSCGOG00000000470	ENSCGOT00000001152
ENSCGOG00000000470	ENSCGOT00000001168
ENSCGOG00000000470	ENSCGOT00000001182
ENSCGOG00000000470	ENSCGOT00000001198
ENSCGOG00000000471	ENSCGOT00000000886
ENSCGOG00000000471	ENSCGOT00000000889
ENSCGOG00000000472	ENSCGOT00000000891
ENSCGOG00000000472	ENSCGOT00000000898
ENSCGOG00000000473	ENSCGOT00000000890
ENSCGOG00000000474	ENSCGOT00000000888
ENSCGOG00000000475	ENSCGOT00000000893
ENSCGOG00000000476	ENSCGOT00000000916
ENSCGOG00000000477	ENSCGOT00000000896
ENSCGOG00000000478	ENSCGOT00000000950
ENSCGOG00000000478	ENSCGOT00000000965
ENSCGOG00000000478	ENSCGOT00000000972
ENSCGOG00000000479	ENSCGOT00000000897
ENSCGOG00000000480	ENSCGOT00000001005
ENSCGOG00000000480	ENSCGOT00000001019
ENSCGOG00000000481	ENSCGOT00000000902
ENSCGOG00000000482	ENSCGOT00000000940
ENSCGOG00000000482	ENSCGOT00000000946
ENSCGOG00000000482	ENSCGOT00000000948
ENSCGOG00000000483	ENSCGOT00000000906
ENSCGOG00000000484	ENSCGOT00000000901
ENSCGOG00000000484	ENSCGOT00000000908
ENSCGOG00000000485	ENSCGOT00000000903
ENSCGOG00000000486	ENSCGOT00000000915
ENSCGOG00000000486	ENSCGOT00000000936
ENSCGOG00000000486	ENSCGOT00000000956
ENSCGOG00000000486	ENSCGOT00000000974
ENSCGOG00000000487	ENSCGOT00000000907
ENSCGOG00000000487	ENSCGOT00000000920
ENSCGOG00000000487	ENSCGOT00000000933
ENSCGOG00000000487	ENSCGOT00000000979
ENSCGOG00000000487	ENSCGOT00000000984
ENSCGOG00000000488	ENSCGOT00000000904
ENSCGOG00000000489	ENSCGOT00000001029
ENSCGOG00000000489	ENSCGOT00000001035
ENSCGOG00000000489	ENSCGOT00000001048
ENSCGOG00000000490	ENSCGOT00000000912
ENSCGOG00000000491	ENSCGOT00000001008
ENSCGOG00000000491	ENSCGOT00000001026
ENSCGOG00000000491	ENSCGOT00000001040
ENSCGOG00000000492	ENSCGOT00000000909
ENSCGOG00000000492	ENSCGOT00000000917
ENSCGOG00000000492	ENSCGOT00000000925
ENSCGOG00000000492	ENSCGOT00000000938
ENSCGOG00000000492	ENSCGOT00000000952
ENSCGOG00000000492	ENSCGOT00000000961
ENSCGOG00000000492	ENSCGOT00000000964
ENSCGOG00000000493	ENSCGOT00000000910
ENSCGOG00000000493	ENSCGOT00000000919
ENSCGOG00000000494	ENSCGOT00000000923
ENSCGOG00000000494	ENSCGOT00000000930
ENSCGOG00000000495	ENSCGOT00000000926
ENSCGOG00000000495	ENSCGOT00000000944
ENSCGOG00000000496	ENSCGOT00000000913
ENSCGOG00000000496	ENSCGOT00000000922
ENSCGOG00000000496	ENSCGOT00000000932
ENSCGOG00000000496	ENSCGOT00000000943
ENSCGOG00000000496	ENSCGOT00000000951
ENSCGOG00000000496	ENSCGOT00000000963
ENSCGOG00000000497	ENSCGOT00000000914
ENSCGOG00000000498	ENSCGOT00000000921
ENSCGOG00000000498	ENSCGOT00000001015
ENSCGOG00000000499	ENSCGOT00000000924
ENSCGOG00000000499	ENSCGOT00000000993
ENSCGOG00000000499	ENSCGOT00000000995
ENSCGOG00000000499	ENSCGOT00000001054
ENSCGOG00000000499	ENSCGOT00000001062
ENSCGOG00000000499	ENSCGOT00000001066
ENSCGOG00000000499	ENSCGOT00000001074
ENSCGOG00000000500	ENSCGOT00000000955
ENSCGOG00000000500	ENSCGOT00000000967
ENSCGOG00000000500	ENSCGOT00000000968
ENSCGOG00000000501	ENSCGOT00000000929
ENSCGOG00000000501	ENSCGOT00000000934
ENSCGOG00000000502	ENSCGOT00000000927
ENSCGOG00000000503	ENSCGOT00000000996
ENSCGOG00000000503	ENSCGOT00000000998
ENSCGOG00000000503	ENSCGOT00000001003
ENSCGOG00000000503	ENSCGOT00000001009
ENSCGOG00000000504	ENSCGOT00000000928
ENSCGOG00000000505	ENSCGOT00000000939
ENSCGOG00000000505	ENSCGOT00000000947
ENSCGOG00000000506	ENSCGOT00000000935
ENSCGOG00000000507	ENSCGOT00000000941
ENSCGOG00000000508	ENSCGOT00000000942
ENSCGOG00000000509	ENSCGOT00000001170
ENSCGOG00000000509	ENSCGOT00000001180
ENSCGOG00000000509	ENSCGOT00000001184
ENSCGOG00000000509	ENSCGOT00000001188
ENSCGOG00000000509	ENSCGOT00000001191
ENSCGOG00000000510	ENSCGOT00000000954
ENSCGOG00000000510	ENSCGOT00000000966
ENSCGOG00000000510	ENSCGOT00000000969
ENSCGOG00000000511	ENSCGOT00000000986
ENSCGOG00000000511	ENSCGOT00000001007
ENSCGOG00000000512	ENSCGOT00000000945
ENSCGOG00000000513	ENSCGOT00000000953
ENSCGOG00000000514	ENSCGOT00000000949
ENSCGOG00000000515	ENSCGOT00000000957
ENSCGOG00000000516	ENSCGOT00000001135
ENSCGOG00000000516	ENSCGOT00000001167
ENSCGOG00000000516	ENSCGOT00000001169
ENSCGOG00000000516	ENSCGOT00000001181
ENSCGOG00000000517	ENSCGOT00000000958
ENSCGOG00000000517	ENSCGOT00000000959
ENSCGOG00000000518	ENSCGOT00000000960
ENSCGOG00000000519	ENSCGOT00000000962
ENSCGOG00000000520	ENSCGOT00000000971
ENSCGOG00000000521	ENSCGOT00000001120
ENSCGOG00000000521	ENSCGOT00000001133
ENSCGOG00000000521	ENSCGOT00000001139
ENSCGOG00000000521	ENSCGOT00000001141
ENSCGOG00000000521	ENSCGOT00000001144
ENSCGOG00000000521	ENSCGOT00000001158
ENSCGOG00000000522	ENSCGOT00000000970
ENSCGOG00000000523	ENSCGOT00000000973
ENSCGOG00000000524	ENSCGOT00000000975
ENSCGOG00000000525	ENSCGOT00000000977
ENSCGOG00000000526	ENSCGOT00000000976
ENSCGOG00000000527	ENSCGOT00000000981
ENSCGOG00000000528	ENSCGOT00000000988
ENSCGOG00000000529	ENSCGOT00000000978
ENSCGOG00000000530	ENSCGOT00000001065
ENSCGOG00000000530	ENSCGOT00000001148
ENSCGOG00000000530	ENSCGOT00000001164
ENSCGOG00000000530	ENSCGOT00000001197
ENSCGOG00000000530	ENSCGOT00000001211
ENSCGOG00000000530	ENSCGOT00000001219
ENSCGOG00000000530	ENSCGOT00000001231
ENSCGOG00000000531	ENSCGOT00000000980
ENSCGOG00000000532	ENSCGOT00000000982
ENSCGOG00000000533	ENSCGOT00000001243
ENSCGOG00000000533	ENSCGOT00000001251
ENSCGOG00000000533	ENSCGOT00000001262
ENSCGOG00000000533	ENSCGOT00000001275
ENSCGOG00000000534	ENSCGOT00000001000
ENSCGOG00000000534	ENSCGOT00000001001
ENSCGOG00000000534	ENSCGOT00000001004
ENSCGOG00000000535	ENSCGOT00000001157
ENSCGOG00000000535	ENSCGOT00000001166
ENSCGOG00000000535	ENSCGOT00000001177
ENSCGOG00000000535	ENSCGOT00000001179
ENSCGOG00000000535	ENSCGOT00000001196
ENSCGOG00000000536	ENSCGOT00000000983
ENSCGOG00000000537	ENSCGOT00000000985
ENSCGOG00000000538	ENSCGOT00000000987
ENSCGOG00000000539	ENSCGOT00000000992
ENSCGOG00000000540	ENSCGOT00000000989
ENSCGOG00000000540	ENSCGOT00000000991
ENSCGOG00000000541	ENSCGOT00000000990
ENSCGOG00000000542	ENSCGOT00000001044
ENSCGOG00000000542	ENSCGOT00000001058
ENSCGOG00000000542	ENSCGOT00000001075
ENSCGOG00000000542	ENSCGOT00000001082
ENSCGOG00000000542	ENSCGOT00000001087
ENSCGOG00000000543	ENSCGOT00000000994
ENSCGOG00000000544	ENSCGOT00000001021
ENSCGOG00000000544	ENSCGOT00000001033
ENSCGOG00000000545	ENSCGOT00000000999
ENSCGOG00000000545	ENSCGOT00000001002
ENSCGOG00000000545	ENSCGOT00000001006
ENSCGOG00000000546	ENSCGOT00000001030
ENSCGOG00000000546	ENSCGOT00000001039
ENSCGOG00000000546	ENSCGOT00000001056
ENSCGOG00000000546	ENSCGOT00000001069
ENSCGOG00000000546	ENSCGOT00000001080
ENSCGOG00000000546	ENSCGOT00000001106
ENSCGOG00000000547	ENSCGOT00000001101
ENSCGOG00000000547	ENSCGOT00000001117
ENSCGOG00000000547	ENSCGOT00000001121
ENSCGOG00000000548	ENSCGOT00000001070
ENSCGOG00000000548	ENSCGOT00000001077
ENSCGOG00000000549	ENSCGOT00000001162
ENSCGOG00000000549	ENSCGOT00000001175
ENSCGOG00000000549	ENSCGOT00000001186
ENSCGOG00000000549	ENSCGOT00000001189
ENSCGOG00000000550	ENSCGOT00000001010
ENSCGOG00000000551	ENSCGOT00000001012
ENSCGOG00000000551	ENSCGOT00000001017
ENSCGOG00000000551	ENSCGOT00000001024
ENSCGOG00000000551	ENSCGOT00000001036
ENSCGOG00000000551	ENSCGOT00000001045
ENSCGOG00000000551	ENSCGOT00000001061
ENSCGOG00000000551	ENSCGOT00000001068
ENSCGOG00000000552	ENSCGOT00000001011
ENSCGOG00000000553	ENSCGOT00000001013
ENSCGOG00000000554	ENSCGOT00000001016
ENSCGOG00000000555	ENSCGOT00000001014
ENSCGOG00000000556	ENSCGOT00000001023
ENSCGOG00000000556	ENSCGOT00000001027
ENSCGOG00000000557	ENSCGOT00000001022
ENSCGOG00000000558	ENSCGOT00000001421
ENSCGOG00000000558	ENSCGOT00000001432
ENSCGOG00000000558	ENSCGOT00000001440
ENSCGOG00000000558	ENSCGOT00000001452
ENSCGOG00000000558	ENSCGOT00000001453
ENSCGOG00000000558	ENSCGOT00000001465
ENSCGOG00000000558	ENSCGOT00000001468
ENSCGOG00000000558	ENSCGOT00000001470
ENSCGOG00000000559	ENSCGOT00000001183
ENSCGOG00000000559	ENSCGOT00000001187
ENSCGOG00000000559	ENSCGOT00000001200
ENSCGOG00000000559	ENSCGOT00000001206
ENSCGOG00000000560	ENSCGOT00000001025
ENSCGOG00000000560	ENSCGOT00000001028
