Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
102919at7898	Duplicated	NC_047105_RagTag	54272923	54276742	-	967	264	0.6111	0.8620689655172413	0	102919at7898_8	54276620_54276742_-|54276421_54276512_-|54276231_54276324_-|54276006_54276143_-|54274337_54274401_-|54274153_54274202_-|54273970_54274075_-|54273604_54273699_-|54273238_54273348_-|54272924_54272963_-
102919at7898	Duplicated	NC_047105_RagTag	54468729	54472549	-	967	264	0.6111	0.8620689655172413	0	102919at7898_8	54472427_54472549_-|54472228_54472319_-|54472038_54472131_-|54471813_54471950_-|54470140_54470204_-|54469956_54470005_-|54469773_54469878_-|54469411_54469506_-|54469044_54469154_-|54468730_54468769_-
102955at7898	Single	NC_047112_RagTag	48558037	48582758	+	751	192	0.5448	1.0	0	102955at7898_3	48558038_48558153_+|48562190_48562235_+|48577273_48577363_+|48577850_48578091_+|48578731_48578861_+|48582178_48582273_+|48582653_48582758_+
102960at7898	Single	NC_047107_RagTag	58906665	58907484	+	862	204	0.7354	0.8830645161290323	0	102960at7898_3	58906666_58906843_+|58906913_58907111_+|58907193_58907484_+
102999at7898	Duplicated	NC_047114_RagTag	86061221	86062082	-	1089	208	0.7617	1.0	0	102999at7898_0	86061222_86062082_-
102999at7898	Duplicated	ptg002656l_RagTag	173734	174595	+	1086	208	0.7617	1.0	0	102999at7898_0	173735_174595_+
103017at7898	Single	NC_047103_RagTag	162719825	162725499	+	1640	272	0.7211	1.0	0	103017at7898_0	162719826_162719888_+|162720909_162721011_+|162722162_162722243_+|162722336_162722456_+|162722585_162722713_+|162722946_162723007_+|162724635_162724752_+|162724888_162725499_+
103032at7898	Duplicated	NC_047116_RagTag	106529503	106545906	+	1078	200	0.8729	1.0	0	103032at7898	106529504_106529549_+|106529808_106529899_+|106533577_106533706_+|106533795_106533909_+|106536436_106536586_+|106539119_106539190_+|106545669_106545707_+|106545853_106545906_+
103032at7898	Duplicated	NC_047116_RagTag	106707732	106720064	+	1078	200	0.8729	1.0	0	103032at7898	106707733_106707778_+|106708028_106708119_+|106711807_106711936_+|106712025_106712139_+|106714663_106714813_+|106717348_106717419_+|106719827_106719865_+|106720011_106720064_+
103041at7898	Duplicated	NC_047105_RagTag	85928411	85937733	-	1213	235	0.9835	0.8642857142857143	0	103041at7898	85937702_85937733_-|85937395_85937461_-|85932436_85932562_-|85930855_85930922_-|85930663_85930770_-|85930508_85930566_-|85930320_85930422_-|85929576_85929662_-|85928412_85928486_-
103041at7898	Duplicated	NC_047105_RagTag	88133966	88143274	-	1213	235	0.9835	0.8642857142857143	0	103041at7898	88143243_88143274_-|88142936_88143002_-|88137946_88138072_-|88136386_88136453_-|88136196_88136303_-|88136041_88136099_-|88135853_88135955_-|88135116_88135202_-|88133967_88134041_-
103063at7898	Single	NC_047108_RagTag	75257755	75263680	-	624	158	0.5472	0.9407114624505929	0	103063at7898_7	75263577_75263680_-|75263320_75263494_-|75258237_75258393_-|75257756_75258069_-
103098at7898	Single	NC_047106_RagTag	101313797	101329570	-	1353	241	0.8826	1.0	0	103098at7898_0	101329526_101329570_-|101329358_101329395_-|101324736_101324831_-|101324316_101324398_-|101320568_101320664_-|101320334_101320430_-|101320188_101320238_-|101320016_101320101_-|101319398_101319443_-|101317329_101317390_-|101314040_101314129_-|101313798_101313849_-
103132at7898	Single	NC_047114_RagTag	46212332	46217557	+	1166	238	0.7175	0.9935483870967742	0	103132at7898_6	46212333_46212383_+|46212608_46212752_+|46213017_46213080_+|46215406_46215442_+|46215528_46215548_+|46215654_46215680_+|46215792_46215859_+|46215944_46216092_+|46216323_46216555_+|46217278_46217317_+|46217396_46217436_+|46217519_46217557_+
103192at7898	Single	NC_047122_RagTag	52285284	52287566	+	1137	198	0.8468	1.0	0	103192at7898_5	52285285_52285482_+|52286648_52286770_+|52286899_52286958_+|52287129_52287312_+|52287388_52287566_+
103263at7898	Duplicated	NC_047118_RagTag	36372307	36382577	-	1051	252	0.4774	1.0	0	103263at7898_4	36382336_36382577_-|36379028_36380007_-|36378102_36378184_-|36376201_36376248_-|36376031_36376100_-|36373095_36373183_-|36372308_36372352_-
103263at7898	Duplicated	NC_047118_RagTag	40782240	40794025	-	1050	252	0.4738	1.0	0	103263at7898_4	40793784_40794025_-|40790473_40791452_-|40788053_40788135_-|40786156_40786203_-|40785986_40786055_-|40783028_40783116_-|40782241_40782285_-
103286at7898	Duplicated	NC_047104_RagTag	70307476	70316315	+	967	190	0.8372	0.8958333333333334	0	103286at7898_1	70307477_70307511_+|70307815_70307922_+|70313405_70313486_+|70314014_70314143_+|70314406_70314512_+|70316133_70316315_+
103286at7898	Duplicated	ptg002989l_RagTag	37434	42898	-	967	190	0.8372	0.8958333333333334	0	103286at7898_1	42864_42898_-|42453_42560_-|40267_40348_-|39610_39739_-|39241_39347_-|37435_37617_-
103287at7898	Single	NC_047105_RagTag	30884409	30957841	-	1277	220	0.9114	1.0	0	103287at7898	30957745_30957841_-|30920680_30920824_-|30902475_30902587_-|30895258_30895359_-|30892330_30892469_-|30884410_30884625_-
103297at7898	Single	NC_047109_RagTag	113596647	113597488	+	707	207	0.585	1.0	0	103297at7898_2	113596648_113597167_+|113597250_113597488_+
103317at7898	Duplicated	NC_047122_RagTag	36932349	36943662	+	1131	226	0.7953	1.0	0	103317at7898_2	36932350_36932479_+|36934178_36934316_+|36939157_36939256_+|36940773_36940942_+|36941024_36941106_+|36943523_36943662_+
103317at7898	Duplicated	NC_047122_RagTag	36757506	36766263	+	1129	226	0.7953	1.0	0	103317at7898_2	36757507_36757636_+|36759258_36759396_+|36761728_36761827_+|36763380_36763549_+|36763631_36763713_+|36766124_36766263_+
103338at7898	Single	NC_047105_RagTag	61900901	61908119	-	1067	229	0.8045	0.9851301115241635	0	103338at7898_0	61907857_61908119_-|61907547_61907662_-|61905924_61906159_-|61900902_61901078_-
103348at7898	Duplicated	ptg004467l_RagTag	3708	6092	+	1099	216	0.8307	1.0	0	103348at7898_0	3709_3764_+|4368_4545_+|4634_4735_+|4882_4952_+|5014_5065_+|5634_5768_+|5854_5909_+|5981_6092_+
103348at7898	Duplicated	NC_047125_RagTag	86528393	86530707	-	1090	216	0.8268	1.0	0	103348at7898_0	86530652_86530707_-|86529867_86530044_-|86529677_86529778_-|86529460_86529530_-|86529347_86529398_-|86528718_86528852_-|86528577_86528632_-|86528394_86528505_-
103362at7898	Single	NC_047120_RagTag	66375459	66385710	+	1247	236	0.8026	1.0	0	103362at7898_0	66375460_66375597_+|66378972_66379046_+|66379145_66379225_+|66379336_66379422_+|66380682_66380869_+|66383927_66384089_+|66385543_66385710_+
103364at7898	Duplicated	NC_047106_RagTag	28089097	28096000	+	1366	226	0.9384	1.0	0	103364at7898_2	28089098_28089353_+|28090671_28090879_+|28092760_28092817_+|28093014_28093102_+|28095746_28096000_+
103364at7898	Duplicated	NC_047106_RagTag	30327878	30334927	+	1358	226	0.9349	1.0	0	103364at7898_2	30327879_30328134_+|30329519_30329727_+|30331677_30331734_+|30331936_30332024_+|30334673_30334927_+
103398at7898	Single	NC_047116_RagTag	37220795	37225607	-	1093	232	0.6687	0.9907692307692307	0	103398at7898	37225541_37225607_-|37225000_37225346_-|37223712_37223815_-|37223338_37223437_-|37223041_37223117_-|37222711_37222810_-|37221690_37221761_-|37220951_37221019_-|37220796_37220849_-
103414at7898	Single	NC_047112_RagTag	29590541	29611664	-	1630	292	0.462	1.0	0	103414at7898_2	29611594_29611664_-|29611264_29611376_-|29608869_29608998_-|29603071_29603381_-|29599805_29600716_-|29599446_29599532_-|29598623_29598759_-|29593518_29593674_-|29593126_29593233_-|29591459_29591587_-|29590542_29590642_-
103473at7898	Single	NC_047112_RagTag	133208949	133241158	+	1127	225	0.8296	1.0	0	103473at7898_0	133208950_133209077_+|133212852_133212996_+|133215246_133215386_+|133226078_133226165_+|133226267_133226506_+|133241091_133241158_+
103509at7898	Single	NC_047106_RagTag	18846766	18855636	+	1353	315	0.7126	1.0	0	103509at7898	18846767_18846857_+|18847030_18847160_+|18850162_18850515_+|18854595_18854702_+|18855049_18855636_+
103547at7898	Single	NC_047104_RagTag	49681861	49682518	+	662	191	0.5845	0.8564814814814815	0	103547at7898_9	49681862_49682518_+
103569at7898	Single	NC_047122_RagTag	70587957	70600153	-	1166	242	0.7774	1.0	0	103569at7898_0	70599843_70600153_-|70596826_70596992_-|70590642_70590743_-|70588141_70588291_-|70587958_70588021_-
103581at7898	Single	NC_047125_RagTag	60042286	60044506	-	705	195	0.5594	0.927536231884058	0	103581at7898_5	60044253_60044506_-|60043868_60044161_-|60042287_60042518_-
103587at7898	Duplicated	NC_047103_RagTag	66490468	66502822	-	1048	224	0.8025	0.8561151079136691	0	103587at7898_7	66502648_66502822_-|66502430_66502522_-|66498650_66498780_-|66493301_66493405_-|66490469_66490678_-
103587at7898	Duplicated	NC_047103_RagTag	66601879	66612509	-	1041	224	0.7983	0.8561151079136691	0	103587at7898_7	66612335_66612509_-|66612122_66612214_-|66608399_66608529_-|66604712_66604816_-|66601880_66602089_-
103588at7898	Single	NC_047111_RagTag	4431469	4458728	+	793	216	0.645	0.7903780068728522	0	103588at7898_7	4431470_4431608_+|4439800_4439899_+|4452231_4452324_+|4453125_4453192_+|4455452_4455483_+|4458384_4458517_+|4458603_4458728_+
103600at7898	Single	NC_047105_RagTag	89296241	89343955	-	869	244	0.5986	0.9484536082474226	0	103600at7898_7	89343912_89343955_-|89333426_89333492_-|89331445_89331632_-|89320345_89320494_-|89311033_89311203_-|89296640_89296694_-|89296242_89296403_-
103607at7898	Single	NC_047107_RagTag	55131780	55140248	-	1101	248	0.7344	0.9869281045751634	0	103607at7898_2	55140173_55140248_-|55137421_55137626_-|55136459_55136599_-|55136251_55136346_-|55133720_55133797_-|55131781_55132098_-
103648at7898	Single	NC_047113_RagTag	54825769	54831299	+	1892	352	0.7918	1.0	0	103648at7898_0	54825770_54825880_+|54825996_54826102_+|54827249_54827355_+|54827444_54827542_+|54828745_54828855_+|54828939_54828982_+|54829065_54829253_+|54830544_54830701_+|54830777_54831077_+|54831162_54831299_+
103675at7898	Single	NC_047115_RagTag	58787947	58790881	+	736	186	0.7081	1.0	0	103675at7898_1	58787948_58788069_+|58788142_58788251_+|58790490_58790881_+
103687at7898	Single	NC_047110_RagTag	71727913	71733351	+	1038	223	0.7733	0.875886524822695	0	103687at7898_3	71727914_71727995_+|71731196_71731342_+|71731443_71731503_+|71731707_71731792_+|71731875_71731940_+|71732739_71732807_+|71732982_71733107_+|71733248_71733351_+
103734at7898	Single	NC_047123_RagTag	33456975	33462114	+	959	182	0.865	0.8849557522123894	0	103734at7898_1	33456976_33457135_+|33460558_33460674_+|33461687_33461866_+|33461972_33462114_+
103779at7898	Single	NC_047120_RagTag	80998555	81004748	-	729	203	0.5909	0.9484126984126984	0	103779at7898_8	81004709_81004748_-|81004322_81004485_-|81000454_81000618_-|80999970_81000114_-|80998556_80998758_-
103793at7898	Single	NC_047110_RagTag	17167584	17215778	+	1041	231	0.6953	0.9782608695652174	0	103793at7898_2	17167585_17167645_+|17168178_17168290_+|17168380_17168414_+|17186888_17186935_+|17188195_17188298_+|17199381_17199472_+|17201495_17201704_+|17205848_17205946_+|17215704_17215778_+
103806at7898	Single	NC_047112_RagTag	100060636	100062144	-	1290	243	0.8265	1.0	0	103806at7898_0	100061917_100062144_-|100060637_100061290_-
103810at7898	Single	NC_047111_RagTag	73760334	73773716	+	987	252	0.6544	0.9633333333333334	0	103810at7898_2	73760335_73760521_+|73770830_73770896_+|73770985_73771116_+|73771756_73771911_+|73773309_73773431_+|73773538_73773716_+
103865at7898	Single	NC_047103_RagTag	153395557	153402425	-	1048	204	0.8058	1.0	0	103865at7898_0	153402365_153402425_-|153398472_153398596_-|153398223_153398322_-|153397662_153397742_-|153397322_153397410_-|153397134_153397202_-|153395909_153395957_-|153395558_153395709_-
103926at7898	Duplicated	NC_047122_RagTag	38079647	38080751	-	667	284	0.4543	0.976878612716763	0	103926at7898_3	38079648_38080751_-
103926at7898	Duplicated	NC_047122_RagTag	41492421	41493525	-	663	284	0.4543	0.976878612716763	0	103926at7898_3	41492422_41493525_-
103973at7898	Single	NC_047105_RagTag	60969420	60971350	+	964	213	0.7344	1.0	0	103973at7898_0	60969421_60969750_+|60970958_60971350_+
103999at7898	Single	NC_047106_RagTag	118683646	118693212	+	551	166	0.5989	0.708171206225681	0	103999at7898_2	118683647_118683776_+|118687324_118687484_+|118692847_118692917_+|118693029_118693212_+
104103at7898	Single	NC_047118_RagTag	9886315	9897080	-	1131	197	0.9046	1.0	0	104103at7898_1	9897054_9897080_-|9893290_9893326_-|9893062_9893151_-|9892332_9892441_-|9892100_9892202_-|9888665_9888764_-|9886476_9886677_-|9886316_9886369_-
104115at7898	Single	NC_047108_RagTag	43557955	43572589	+	1102	206	0.6533	1.0	0	104115at7898_6	43557956_43558026_+|43560249_43560462_+|43562804_43562923_+|43563960_43564023_+|43564551_43564630_+|43564748_43564842_+|43564973_43565049_+|43565129_43565171_+|43565264_43565326_+|43569209_43569323_+|43572497_43572589_+
104158at7898	Single	NC_047107_RagTag	80304513	80311446	-	646	175	0.4886	0.889273356401384	0	104158at7898_9	80311244_80311446_-|80306613_80306825_-|80306403_80306520_-|80304514_80304768_-
104187at7898	Single	NC_047109_RagTag	78426667	78432425	-	591	171	0.6199	1.0	0	104187at7898_1	78432249_78432425_-|78429924_78430222_-|78426668_78426836_-
104188at7898	Single	NC_047104_RagTag	151067451	151076708	-	939	212	0.7449	0.9798387096774194	0	104188at7898_3	151076680_151076708_-|151075284_151075473_-|151074944_151075051_-|151068009_151068146_-|151067848_151067909_-|151067452_151067650_-
10419at7898	Fragmented	NC_047105_RagTag	61115980	61129407	+	1177	397	0.4179	0.6340852130325815	0	10419at7898_6	61115981_61116099_+|61119719_61120036_+|61122756_61122916_+|61123002_61123076_+|61123163_61123237_+|61123338_61123526_+|61123601_61123802_+|61125346_61125616_+|61125893_61126015_+|61126248_61126347_+|61129237_61129407_+
104214at7898	Duplicated	NC_047113_RagTag	51244965	51259657	-	1041	192	0.7874	1.0	0	104214at7898_0	51259571_51259657_-|51249377_51249565_-|51249225_51249299_-|51249034_51249138_-|51246882_51247037_-|51246676_51246759_-|51244966_51245031_-
104214at7898	Duplicated	NC_047113_RagTag	54128086	54145375	-	1039	192	0.7874	1.0	0	104214at7898_0	54145289_54145375_-|54135166_54135354_-|54135014_54135088_-|54134823_54134927_-|54131643_54131798_-|54129797_54129880_-|54128087_54128152_-
10421at7898	Duplicated	NC_047110_RagTag	91982440	92001992	-	4679	1018	0.7251	0.9808013355592654	0	10421at7898	92001454_92001992_-|92000836_92001031_-|92000510_92000677_-|91999870_92000016_-|91999366_91999745_-|91998037_91998179_-|91997770_91997893_-|91994629_91994853_-|91994388_91994505_-|91990540_91990623_-|91990173_91990286_-|91989936_91990096_-|91989593_91989646_-|91988962_91989079_-|91987251_91987386_-|91986915_91987161_-|91984805_91984927_-|91983794_91983962_-|91983123_91983331_-|91982880_91983040_-|91982441_91982502_-
10421at7898	Duplicated	NC_047110_RagTag	91089082	91109202	-	4678	1018	0.7251	0.9808013355592654	0	10421at7898	91108664_91109202_-|91108046_91108241_-|91107720_91107887_-|91107080_91107226_-|91106576_91106955_-|91105253_91105395_-|91104986_91105109_-|91102078_91102302_-|91101837_91101954_-|91098028_91098111_-|91097660_91097773_-|91097423_91097583_-|91097063_91097116_-|91096432_91096549_-|91094718_91094853_-|91094382_91094628_-|91091454_91091576_-|91090436_91090604_-|91089765_91089973_-|91089522_91089682_-|91089083_91089144_-
104246at7898	Single	NC_047123_RagTag	54187512	54199759	+	740	175	0.7376	0.9711538461538461	0	104246at7898_5	54187513_54187623_+|54192032_54192180_+|54193258_54193359_+|54197689_54197727_+|54198133_54198193_+|54199640_54199759_+
104273at7898	Single	NC_047118_RagTag	37285638	37287746	-	440	215	0.4088	0.9035714285714286	0	104273at7898_9	37287477_37287746_-|37285639_37286187_-
104305at7898	Single	NC_047124_RagTag	14210719	14211919	+	1408	322	0.7229	1.0	0	104305at7898_1	14210720_14211919_+
104332at7898	Single	NC_047125_RagTag	89202680	89203632	+	798	188	0.6713	1.0	0	104332at7898_2	89202681_89202801_+|89202944_89203020_+|89203095_89203313_+|89203420_89203632_+
104342at7898	Duplicated	NC_047116_RagTag	41448445	41514660	+	1165	170	0.9299	0.8916666666666667	0	104342at7898_2	41448446_41448805_+|41502637_41502766_+|41514512_41514660_+
104342at7898	Duplicated	ptg001087l_RagTag	254533	322700	-	1165	170	0.9299	0.8916666666666667	0	104342at7898_2	322341_322700_-|266353_266482_-|254534_254682_-
104401at7898	Single	NC_047112_RagTag	117847369	117857426	-	971	266	0.6301	0.9449838187702265	0	104401at7898_3	117857333_117857426_-|117857174_117857221_-|117855273_117855363_-|117849154_117849314_-|117847370_117847845_-
104416at7898	Single	NC_047103_RagTag	118407364	118456045	+	994	285	0.5528	0.9169054441260746	0	104416at7898_2	118407365_118407399_+|118411339_118411405_+|118411803_118411871_+|118415055_118415145_+|118415267_118415415_+|118415592_118415690_+|118423988_118424047_+|118428985_118429028_+|118430740_118430905_+|118436629_118436684_+|118451458_118451555_+|118456014_118456045_+
104419at7898	Duplicated	NC_047107_RagTag	98566098	98573144	+	1110	330	0.5553	0.9670588235294117	0	104419at7898_3	98566099_98566274_+|98567673_98567869_+|98567956_98568087_+|98568668_98568768_+|98569066_98569262_+|98569648_98569737_+|98569841_98569957_+|98572940_98573144_+
104419at7898	Duplicated	NC_047107_RagTag	99773937	99781046	+	1109	330	0.5553	0.9670588235294117	0	104419at7898_3	99773938_99774113_+|99775513_99775709_+|99775796_99775927_+|99776500_99776600_+|99776898_99777094_+|99777480_99777569_+|99777682_99777798_+|99780842_99781046_+
104439at7898	Single	NC_047123_RagTag	10026680	10039246	+	865	196	0.7348	0.9913419913419913	0	104439at7898	10026681_10026776_+|10029045_10029164_+|10031650_10031803_+|10036212_10036436_+|10039152_10039246_+
104453at7898	Duplicated	NC_047109_RagTag	14971631	14972353	-	1063	208	0.8372	0.9958677685950413	0	104453at7898_6	14971632_14972353_-
104453at7898	Duplicated	NC_047109_RagTag	14746312	14747034	-	1063	208	0.8372	0.9958677685950413	0	104453at7898_6	14746313_14747034_-
104487at7898	Single	NC_047110_RagTag	115481270	115505217	+	1264	211	0.8741	1.0	0	104487at7898_0	115481271_115481360_+|115485723_115485780_+|115487615_115487742_+|115487845_115487919_+|115498747_115498842_+|115499252_115499380_+|115502029_115502190_+|115505152_115505217_+
104574at7898	Duplicated	NC_047111_RagTag	48235775	48262873	-	706	166	0.6196	1.0	0	104574at7898_3	48262817_48262873_-|48260380_48260563_-|48258908_48259017_-|48248861_48249071_-|48235776_48235943_-
104574at7898	Duplicated	NC_047111_RagTag	47710756	47733939	-	688	166	0.6	1.0	0	104574at7898_3	47733883_47733939_-|47731442_47731625_-|47729970_47730079_-|47720304_47720514_-|47710757_47710917_-
104624at7898	Single	NC_047109_RagTag	76750009	76762876	+	1191	214	0.8123	1.0	0	104624at7898_0	76750010_76750063_+|76750167_76750245_+|76750335_76750405_+|76753846_76753970_+|76756432_76756648_+|76758148_76758309_+|76762754_76762876_+
